QuestionID_x,RespTxt,RespPct,QuestionTxt,QuestionNote,SubPopulation,ReleaseDate,SurveyOrg,SurveySponsor,SourceDoc,BegDate,EndDate,ExactDates,SampleDesc,SampleSize,VariableName,IntMethod,StudyNote,QuestionID_y,isValid
USGALLUP.44-318.QT03B,Wallace,16,"Who would be your second choice of all these possible candidates--either Democratic or Republican?... Democratic: Hull, Roosevelt, Wallace, Farley, Byrd Republican: Dewey, Taft, Warren, Bricker, Stassen",,Asked of Form T half sample.,05/1/1944,Gallup Organization,,Gallup Poll (AIPO),05/11/1944,05/17/1944,Y,National Adult,2648,,Face-to-face interview,"Form K interviewed May 11-16, 1944, Form T May 12-17, 1944. Sample size is approximate.",,True
USGALLUP.44-318.QT03B,Farley,4,"Who would be your second choice of all these possible candidates--either Democratic or Republican?... Democratic: Hull, Roosevelt, Wallace, Farley, Byrd Republican: Dewey, Taft, Warren, Bricker, Stassen",,Asked of Form T half sample.,05/1/1944,Gallup Organization,,Gallup Poll (AIPO),05/11/1944,05/17/1944,Y,National Adult,2648,,Face-to-face interview,"Form K interviewed May 11-16, 1944, Form T May 12-17, 1944. Sample size is approximate.",,True
USGALLUP.44-318.QT03B,Byrd,4,"Who would be your second choice of all these possible candidates--either Democratic or Republican?... Democratic: Hull, Roosevelt, Wallace, Farley, Byrd Republican: Dewey, Taft, Warren, Bricker, Stassen",,Asked of Form T half sample.,05/1/1944,Gallup Organization,,Gallup Poll (AIPO),05/11/1944,05/17/1944,Y,National Adult,2648,,Face-to-face interview,"Form K interviewed May 11-16, 1944, Form T May 12-17, 1944. Sample size is approximate.",,True
USGALLUP.44-318.QT03B,Dewey,20,"Who would be your second choice of all these possible candidates--either Democratic or Republican?... Democratic: Hull, Roosevelt, Wallace, Farley, Byrd Republican: Dewey, Taft, Warren, Bricker, Stassen",,Asked of Form T half sample.,05/1/1944,Gallup Organization,,Gallup Poll (AIPO),05/11/1944,05/17/1944,Y,National Adult,2648,,Face-to-face interview,"Form K interviewed May 11-16, 1944, Form T May 12-17, 1944. Sample size is approximate.",,True
USGALLUP.44-318.QT03B,Taft,8,"Who would be your second choice of all these possible candidates--either Democratic or Republican?... Democratic: Hull, Roosevelt, Wallace, Farley, Byrd Republican: Dewey, Taft, Warren, Bricker, Stassen",,Asked of Form T half sample.,05/1/1944,Gallup Organization,,Gallup Poll (AIPO),05/11/1944,05/17/1944,Y,National Adult,2648,,Face-to-face interview,"Form K interviewed May 11-16, 1944, Form T May 12-17, 1944. Sample size is approximate.",,True
USGALLUP.44-318.QT03B,Warren,6,"Who would be your second choice of all these possible candidates--either Democratic or Republican?... Democratic: Hull, Roosevelt, Wallace, Farley, Byrd Republican: Dewey, Taft, Warren, Bricker, Stassen",,Asked of Form T half sample.,05/1/1944,Gallup Organization,,Gallup Poll (AIPO),05/11/1944,05/17/1944,Y,National Adult,2648,,Face-to-face interview,"Form K interviewed May 11-16, 1944, Form T May 12-17, 1944. Sample size is approximate.",,True
USGALLUP.44-318.QT03B,Bricker,12,"Who would be your second choice of all these possible candidates--either Democratic or Republican?... Democratic: Hull, Roosevelt, Wallace, Farley, Byrd Republican: Dewey, Taft, Warren, Bricker, Stassen",,Asked of Form T half sample.,05/1/1944,Gallup Organization,,Gallup Poll (AIPO),05/11/1944,05/17/1944,Y,National Adult,2648,,Face-to-face interview,"Form K interviewed May 11-16, 1944, Form T May 12-17, 1944. Sample size is approximate.",,True
USGALLUP.44-318.QT03B,Stassen,10,"Who would be your second choice of all these possible candidates--either Democratic or Republican?... Democratic: Hull, Roosevelt, Wallace, Farley, Byrd Republican: Dewey, Taft, Warren, Bricker, Stassen",,Asked of Form T half sample.,05/1/1944,Gallup Organization,,Gallup Poll (AIPO),05/11/1944,05/17/1944,Y,National Adult,2648,,Face-to-face interview,"Form K interviewed May 11-16, 1944, Form T May 12-17, 1944. Sample size is approximate.",,True
USGALLUP.SP2443.RK05A,Dewey,45,"If the presidential election were being held today and Franklin Roosevelt were running for President on the Democratic ticket against Thomas Dewey on the Republican ticket, how do you think you would vote?",,,09/24/1943,Gallup Organization,,Gallup Poll,09/16/1943,09/22/1943,Y,National Adult,2686,,Face-to-face interview,Sample size is approximate.,,True
USGALLUP.SP2443.RK05A,Roosevelt,55,"If the presidential election were being held today and Franklin Roosevelt were running for President on the Democratic ticket against Thomas Dewey on the Republican ticket, how do you think you would vote?",,,09/24/1943,Gallup Organization,,Gallup Poll,09/16/1943,09/22/1943,Y,National Adult,2686,,Face-to-face interview,Sample size is approximate.,,True
31093628.00011,Roosevelt,41,"If the war is still going on in Europe, and President (Franklin) Roosevelt runs for the Democrats against Governor (Thomas) Dewey for the Republicans, for whom will you vote?",* = Less than .5 percent.,,04/27/2024,Minneapolis Tribune,,The Minnesota Poll # 9,07/5/1944,07/5/1944,Y,Adult residents of Minnesota--21 years old and over,877,,Face-to-face interview,,,True
31093628.00011,Dewey,45,"If the war is still going on in Europe, and President (Franklin) Roosevelt runs for the Democrats against Governor (Thomas) Dewey for the Republicans, for whom will you vote?",* = Less than .5 percent.,,04/27/2024,Minneapolis Tribune,,The Minnesota Poll # 9,07/5/1944,07/5/1944,Y,Adult residents of Minnesota--21 years old and over,877,,Face-to-face interview,,,True
31093628.00011,Other,*,"If the war is still going on in Europe, and President (Franklin) Roosevelt runs for the Democrats against Governor (Thomas) Dewey for the Republicans, for whom will you vote?",* = Less than .5 percent.,,04/27/2024,Minneapolis Tribune,,The Minnesota Poll # 9,07/5/1944,07/5/1944,Y,Adult residents of Minnesota--21 years old and over,877,,Face-to-face interview,,,True
31093628.00011,Don't know,13,"If the war is still going on in Europe, and President (Franklin) Roosevelt runs for the Democrats against Governor (Thomas) Dewey for the Republicans, for whom will you vote?",* = Less than .5 percent.,,04/27/2024,Minneapolis Tribune,,The Minnesota Poll # 9,07/5/1944,07/5/1944,Y,Adult residents of Minnesota--21 years old and over,877,,Face-to-face interview,,,True
31093628.00011,Will not vote,1,"If the war is still going on in Europe, and President (Franklin) Roosevelt runs for the Democrats against Governor (Thomas) Dewey for the Republicans, for whom will you vote?",* = Less than .5 percent.,,04/27/2024,Minneapolis Tribune,,The Minnesota Poll # 9,07/5/1944,07/5/1944,Y,Adult residents of Minnesota--21 years old and over,877,,Face-to-face interview,,,True
31093628.00011,,*,"If the war is still going on in Europe, and President (Franklin) Roosevelt runs for the Democrats against Governor (Thomas) Dewey for the Republicans, for whom will you vote?",* = Less than .5 percent.,,04/27/2024,Minneapolis Tribune,,The Minnesota Poll # 9,07/5/1944,07/5/1944,Y,Adult residents of Minnesota--21 years old and over,877,,Face-to-face interview,,,True
31093625.00009,Hull,1,"Regardless of his chances for nomination or election, which of the following do you believe would make the best president for the next four years?...(Cordell) Hull, (James) Byrnes, (Thomas) Dewey, (Bernard) Baruch, (Harold) Stassen, (John) Bricker, (Franklin) Roosevelt, (Wendell) Willkie, (George) Wallace, (Douglas) MacArthur",* = Less than .5 percent.,,04/27/2024,Minneapolis Tribune,,The Minnesota Poll # 6,05/10/1944,05/10/1944,Y,Adult residents of Minnesota--21 years old and over,997,,Face-to-face interview,,,False
31093625.00009,Byrnes,*,"Regardless of his chances for nomination or election, which of the following do you believe would make the best president for the next four years?...(Cordell) Hull, (James) Byrnes, (Thomas) Dewey, (Bernard) Baruch, (Harold) Stassen, (John) Bricker, (Franklin) Roosevelt, (Wendell) Willkie, (George) Wallace, (Douglas) MacArthur",* = Less than .5 percent.,,04/27/2024,Minneapolis Tribune,,The Minnesota Poll # 6,05/10/1944,05/10/1944,Y,Adult residents of Minnesota--21 years old and over,997,,Face-to-face interview,,,False
31093625.00009,Dewey,20,"Regardless of his chances for nomination or election, which of the following do you believe would make the best president for the next four years?...(Cordell) Hull, (James) Byrnes, (Thomas) Dewey, (Bernard) Baruch, (Harold) Stassen, (John) Bricker, (Franklin) Roosevelt, (Wendell) Willkie, (George) Wallace, (Douglas) MacArthur",* = Less than .5 percent.,,04/27/2024,Minneapolis Tribune,,The Minnesota Poll # 6,05/10/1944,05/10/1944,Y,Adult residents of Minnesota--21 years old and over,997,,Face-to-face interview,,,False
31093625.00009,Baruch,*,"Regardless of his chances for nomination or election, which of the following do you believe would make the best president for the next four years?...(Cordell) Hull, (James) Byrnes, (Thomas) Dewey, (Bernard) Baruch, (Harold) Stassen, (John) Bricker, (Franklin) Roosevelt, (Wendell) Willkie, (George) Wallace, (Douglas) MacArthur",* = Less than .5 percent.,,04/27/2024,Minneapolis Tribune,,The Minnesota Poll # 6,05/10/1944,05/10/1944,Y,Adult residents of Minnesota--21 years old and over,997,,Face-to-face interview,,,False
31093625.00009,Stassen,17,"Regardless of his chances for nomination or election, which of the following do you believe would make the best president for the next four years?...(Cordell) Hull, (James) Byrnes, (Thomas) Dewey, (Bernard) Baruch, (Harold) Stassen, (John) Bricker, (Franklin) Roosevelt, (Wendell) Willkie, (George) Wallace, (Douglas) MacArthur",* = Less than .5 percent.,,04/27/2024,Minneapolis Tribune,,The Minnesota Poll # 6,05/10/1944,05/10/1944,Y,Adult residents of Minnesota--21 years old and over,997,,Face-to-face interview,,,False
31093625.00009,Bricker,2,"Regardless of his chances for nomination or election, which of the following do you believe would make the best president for the next four years?...(Cordell) Hull, (James) Byrnes, (Thomas) Dewey, (Bernard) Baruch, (Harold) Stassen, (John) Bricker, (Franklin) Roosevelt, (Wendell) Willkie, (George) Wallace, (Douglas) MacArthur",* = Less than .5 percent.,,04/27/2024,Minneapolis Tribune,,The Minnesota Poll # 6,05/10/1944,05/10/1944,Y,Adult residents of Minnesota--21 years old and over,997,,Face-to-face interview,,,False
31093625.00009,Roosevelt,42,"Regardless of his chances for nomination or election, which of the following do you believe would make the best president for the next four years?...(Cordell) Hull, (James) Byrnes, (Thomas) Dewey, (Bernard) Baruch, (Harold) Stassen, (John) Bricker, (Franklin) Roosevelt, (Wendell) Willkie, (George) Wallace, (Douglas) MacArthur",* = Less than .5 percent.,,04/27/2024,Minneapolis Tribune,,The Minnesota Poll # 6,05/10/1944,05/10/1944,Y,Adult residents of Minnesota--21 years old and over,997,,Face-to-face interview,,,False
31093625.00009,Willkie,6,"Regardless of his chances for nomination or election, which of the following do you believe would make the best president for the next four years?...(Cordell) Hull, (James) Byrnes, (Thomas) Dewey, (Bernard) Baruch, (Harold) Stassen, (John) Bricker, (Franklin) Roosevelt, (Wendell) Willkie, (George) Wallace, (Douglas) MacArthur",* = Less than .5 percent.,,04/27/2024,Minneapolis Tribune,,The Minnesota Poll # 6,05/10/1944,05/10/1944,Y,Adult residents of Minnesota--21 years old and over,997,,Face-to-face interview,,,False
31093625.00009,Wallace,1,"Regardless of his chances for nomination or election, which of the following do you believe would make the best president for the next four years?...(Cordell) Hull, (James) Byrnes, (Thomas) Dewey, (Bernard) Baruch, (Harold) Stassen, (John) Bricker, (Franklin) Roosevelt, (Wendell) Willkie, (George) Wallace, (Douglas) MacArthur",* = Less than .5 percent.,,04/27/2024,Minneapolis Tribune,,The Minnesota Poll # 6,05/10/1944,05/10/1944,Y,Adult residents of Minnesota--21 years old and over,997,,Face-to-face interview,,,False
31093625.00009,MacArthur,4,"Regardless of his chances for nomination or election, which of the following do you believe would make the best president for the next four years?...(Cordell) Hull, (James) Byrnes, (Thomas) Dewey, (Bernard) Baruch, (Harold) Stassen, (John) Bricker, (Franklin) Roosevelt, (Wendell) Willkie, (George) Wallace, (Douglas) MacArthur",* = Less than .5 percent.,,04/27/2024,Minneapolis Tribune,,The Minnesota Poll # 6,05/10/1944,05/10/1944,Y,Adult residents of Minnesota--21 years old and over,997,,Face-to-face interview,,,False
31093625.00009,Some other,1,"Regardless of his chances for nomination or election, which of the following do you believe would make the best president for the next four years?...(Cordell) Hull, (James) Byrnes, (Thomas) Dewey, (Bernard) Baruch, (Harold) Stassen, (John) Bricker, (Franklin) Roosevelt, (Wendell) Willkie, (George) Wallace, (Douglas) MacArthur",* = Less than .5 percent.,,04/27/2024,Minneapolis Tribune,,The Minnesota Poll # 6,05/10/1944,05/10/1944,Y,Adult residents of Minnesota--21 years old and over,997,,Face-to-face interview,,,False
31093625.00009,Don't know,7,"Regardless of his chances for nomination or election, which of the following do you believe would make the best president for the next four years?...(Cordell) Hull, (James) Byrnes, (Thomas) Dewey, (Bernard) Baruch, (Harold) Stassen, (John) Bricker, (Franklin) Roosevelt, (Wendell) Willkie, (George) Wallace, (Douglas) MacArthur",* = Less than .5 percent.,,04/27/2024,Minneapolis Tribune,,The Minnesota Poll # 6,05/10/1944,05/10/1944,Y,Adult residents of Minnesota--21 years old and over,997,,Face-to-face interview,,,False
USGALLUP.111844.RK04,Dewey,41,"In your opinion, which man will handle affairs best in this country during the next four years--Thomas Dewey or Franklin Roosevelt?",,,11/18/1944,Gallup Organization,,Gallup Poll,08/3/1944,08/8/1944,Y,National Adult,4574,,Face-to-face interview,Sample size is approximate.,,False
USGALLUP.111844.RK04,Roosevelt,48,"In your opinion, which man will handle affairs best in this country during the next four years--Thomas Dewey or Franklin Roosevelt?",,,11/18/1944,Gallup Organization,,Gallup Poll,08/3/1944,08/8/1944,Y,National Adult,4574,,Face-to-face interview,Sample size is approximate.,,False
USGALLUP.111844.RK04,No opinion,11,"In your opinion, which man will handle affairs best in this country during the next four years--Thomas Dewey or Franklin Roosevelt?",,,11/18/1944,Gallup Organization,,Gallup Poll,08/3/1944,08/8/1944,Y,National Adult,4574,,Face-to-face interview,Sample size is approximate.,,False
USGALLUP.44-318.QT07A,Roosevelt,50,"If the Presidential election were being held today and Roosevelt were running for President on the Democratic ticket against Dewey on the Republican ticket, how do you think you would vote?",,Asked of Form T half sample.,05/1/1944,Gallup Organization,,Gallup Poll (AIPO),05/11/1944,05/17/1944,Y,National Adult,2648,,Face-to-face interview,"Form K interviewed May 11-16, 1944, Form T May 12-17, 1944. Sample size is approximate.",,True
USGALLUP.44-318.QT07A,Dewey,45,"If the Presidential election were being held today and Roosevelt were running for President on the Democratic ticket against Dewey on the Republican ticket, how do you think you would vote?",,Asked of Form T half sample.,05/1/1944,Gallup Organization,,Gallup Poll (AIPO),05/11/1944,05/17/1944,Y,National Adult,2648,,Face-to-face interview,"Form K interviewed May 11-16, 1944, Form T May 12-17, 1944. Sample size is approximate.",,True
USGALLUP.44-318.QT07A,No opinion,5,"If the Presidential election were being held today and Roosevelt were running for President on the Democratic ticket against Dewey on the Republican ticket, how do you think you would vote?",,Asked of Form T half sample.,05/1/1944,Gallup Organization,,Gallup Poll (AIPO),05/11/1944,05/17/1944,Y,National Adult,2648,,Face-to-face interview,"Form K interviewed May 11-16, 1944, Form T May 12-17, 1944. Sample size is approximate.",,True
USGALLUP.43-297.QT14,Willkie--Independent,15,"If the presidential election were being held today, and Wendell Willkie were running for President on an Independent ticket against Thomas Dewey on the Republican ticket and Roosevelt on the Democratic ticket, how do you think you would vote?",,Asked of Form T half sample.,06/1/1943,Gallup Organization,,Gallup Poll (AIPO),06/24/1943,06/30/1943,Y,National Adult,2892,,Face-to-face interview,Sample size is approximate.,,True
USGALLUP.43-297.QT14,Dewey--Republican,27,"If the presidential election were being held today, and Wendell Willkie were running for President on an Independent ticket against Thomas Dewey on the Republican ticket and Roosevelt on the Democratic ticket, how do you think you would vote?",,Asked of Form T half sample.,06/1/1943,Gallup Organization,,Gallup Poll (AIPO),06/24/1943,06/30/1943,Y,National Adult,2892,,Face-to-face interview,Sample size is approximate.,,True
USGALLUP.43-297.QT14,Roosevelt--Democratic,48,"If the presidential election were being held today, and Wendell Willkie were running for President on an Independent ticket against Thomas Dewey on the Republican ticket and Roosevelt on the Democratic ticket, how do you think you would vote?",,Asked of Form T half sample.,06/1/1943,Gallup Organization,,Gallup Poll (AIPO),06/24/1943,06/30/1943,Y,National Adult,2892,,Face-to-face interview,Sample size is approximate.,,True
USGALLUP.43-297.QT14,Undecided,11,"If the presidential election were being held today, and Wendell Willkie were running for President on an Independent ticket against Thomas Dewey on the Republican ticket and Roosevelt on the Democratic ticket, how do you think you would vote?",,Asked of Form T half sample.,06/1/1943,Gallup Organization,,Gallup Poll (AIPO),06/24/1943,06/30/1943,Y,National Adult,2892,,Face-to-face interview,Sample size is approximate.,,True
USGALLUP.44-318.QT07B2,He'd be good for war problems--knows war,1,Why do you think he (Dewey) is the best man (for President)?,Asked of Form T half sample who picked Dewey (41% Form T).,,05/1/1944,Gallup Organization,,Gallup Poll (AIPO),05/11/1944,05/17/1944,Y,National Adult,2648,,Face-to-face interview,"Form K interviewed May 11-16, 1944, Form T May 12-17, 1944. Sample size is approximate.",,False
USGALLUP.44-318.QT07B2,He'd be best for foreign dealings,1,Why do you think he (Dewey) is the best man (for President)?,Asked of Form T half sample who picked Dewey (41% Form T).,,05/1/1944,Gallup Organization,,Gallup Poll (AIPO),05/11/1944,05/17/1944,Y,National Adult,2648,,Face-to-face interview,"Form K interviewed May 11-16, 1944, Form T May 12-17, 1944. Sample size is approximate.",,False
USGALLUP.44-318.QT07B2,"Has a good record as governor, district attorney--did well in all undertakings thus far--good governor",14,Why do you think he (Dewey) is the best man (for President)?,Asked of Form T half sample who picked Dewey (41% Form T).,,05/1/1944,Gallup Organization,,Gallup Poll (AIPO),05/11/1944,05/17/1944,Y,National Adult,2648,,Face-to-face interview,"Form K interviewed May 11-16, 1944, Form T May 12-17, 1944. Sample size is approximate.",,False
USGALLUP.44-318.QT07B2,"He's well qualified as defined by various adjectives: he's capable, smart, intelligent, honest, sincere, fair, good business man, practical has judgement and reasoning, executive ability",21,Why do you think he (Dewey) is the best man (for President)?,Asked of Form T half sample who picked Dewey (41% Form T).,,05/1/1944,Gallup Organization,,Gallup Poll (AIPO),05/11/1944,05/17/1944,Y,National Adult,2648,,Face-to-face interview,"Form K interviewed May 11-16, 1944, Form T May 12-17, 1944. Sample size is approximate.",,False
USGALLUP.44-318.QT07B2,"He's young--has new ideas, aggressive, progressive, etc.",9,Why do you think he (Dewey) is the best man (for President)?,Asked of Form T half sample who picked Dewey (41% Form T).,,05/1/1944,Gallup Organization,,Gallup Poll (AIPO),05/11/1944,05/17/1944,Y,National Adult,2648,,Face-to-face interview,"Form K interviewed May 11-16, 1944, Form T May 12-17, 1944. Sample size is approximate.",,False
USGALLUP.44-318.QT07B2,"He'd be good on domestic policies--(get rid of New Deal policies, dislike Roosevelt's bureaucracy, he'd cut out red tape, etc.",4,Why do you think he (Dewey) is the best man (for President)?,Asked of Form T half sample who picked Dewey (41% Form T).,,05/1/1944,Gallup Organization,,Gallup Poll (AIPO),05/11/1944,05/17/1944,Y,National Adult,2648,,Face-to-face interview,"Form K interviewed May 11-16, 1944, Form T May 12-17, 1944. Sample size is approximate.",,False
USGALLUP.44-318.QT07B2,He'd be a sane spender--he's saving people's money--Roosevelt is too extravagant,3,Why do you think he (Dewey) is the best man (for President)?,Asked of Form T half sample who picked Dewey (41% Form T).,,05/1/1944,Gallup Organization,,Gallup Poll (AIPO),05/11/1944,05/17/1944,Y,National Adult,2648,,Face-to-face interview,"Form K interviewed May 11-16, 1944, Form T May 12-17, 1944. Sample size is approximate.",,False
USGALLUP.44-318.QT07B2,We need a change--Roosevelt has too much power and been in too long--change would be good for country--anyone for change--opposed to fourth term,39,Why do you think he (Dewey) is the best man (for President)?,Asked of Form T half sample who picked Dewey (41% Form T).,,05/1/1944,Gallup Organization,,Gallup Poll (AIPO),05/11/1944,05/17/1944,Y,National Adult,2648,,Face-to-face interview,"Form K interviewed May 11-16, 1944, Form T May 12-17, 1944. Sample size is approximate.",,False
USGALLUP.44-318.QT07B2,Am a Republican,6,Why do you think he (Dewey) is the best man (for President)?,Asked of Form T half sample who picked Dewey (41% Form T).,,05/1/1944,Gallup Organization,,Gallup Poll (AIPO),05/11/1944,05/17/1944,Y,National Adult,2648,,Face-to-face interview,"Form K interviewed May 11-16, 1944, Form T May 12-17, 1944. Sample size is approximate.",,False
USGALLUP.44-318.QT07B2,Don't like Roosevelt,6,Why do you think he (Dewey) is the best man (for President)?,Asked of Form T half sample who picked Dewey (41% Form T).,,05/1/1944,Gallup Organization,,Gallup Poll (AIPO),05/11/1944,05/17/1944,Y,National Adult,2648,,Face-to-face interview,"Form K interviewed May 11-16, 1944, Form T May 12-17, 1944. Sample size is approximate.",,False
USGALLUP.44-318.QT07B2,Miscellaneous,3,Why do you think he (Dewey) is the best man (for President)?,Asked of Form T half sample who picked Dewey (41% Form T).,,05/1/1944,Gallup Organization,,Gallup Poll (AIPO),05/11/1944,05/17/1944,Y,National Adult,2648,,Face-to-face interview,"Form K interviewed May 11-16, 1944, Form T May 12-17, 1944. Sample size is approximate.",,False
USGALLUP.44-318.QT07B2,No answer/Don't know,4,Why do you think he (Dewey) is the best man (for President)?,Asked of Form T half sample who picked Dewey (41% Form T).,,05/1/1944,Gallup Organization,,Gallup Poll (AIPO),05/11/1944,05/17/1944,Y,National Adult,2648,,Face-to-face interview,"Form K interviewed May 11-16, 1944, Form T May 12-17, 1944. Sample size is approximate.",,False
USROPER.44-041.R6,Roosevelt,51,"If the (1944) presidential election were being held today and Roosevelt were running for President on the Democratic ticket against Dewey on the Republican ticket, how do you think you would vote?",,,07/10/1944,The Roper Organization,Fortune Magazine,Roper/Fortune Survey,06/30/1944,07/10/1944,Y,National adult,4091,,Face-to-face interview,,,True
USROPER.44-041.R6,Dewey,42,"If the (1944) presidential election were being held today and Roosevelt were running for President on the Democratic ticket against Dewey on the Republican ticket, how do you think you would vote?",,,07/10/1944,The Roper Organization,Fortune Magazine,Roper/Fortune Survey,06/30/1944,07/10/1944,Y,National adult,4091,,Face-to-face interview,,,True
USROPER.44-041.R6,Don't know,7,"If the (1944) presidential election were being held today and Roosevelt were running for President on the Democratic ticket against Dewey on the Republican ticket, how do you think you would vote?",,,07/10/1944,The Roper Organization,Fortune Magazine,Roper/Fortune Survey,06/30/1944,07/10/1944,Y,National adult,4091,,Face-to-face interview,,,True
31093629.00020,Dewey,47,"If it is clear that the war is almost over in Europe in November, do you think you will vote for (Thomas) Dewey or (Franklin) Roosevelt?",* = Less than .5 percent.,,04/27/2024,Minneapolis Tribune,,The Minnesota Poll # 10,07/26/1944,07/26/1944,Y,Adult residents of Minnesota--21 years old and over,1002,,Face-to-face interview,,,True
31093629.00020,Roosevelt,43,"If it is clear that the war is almost over in Europe in November, do you think you will vote for (Thomas) Dewey or (Franklin) Roosevelt?",* = Less than .5 percent.,,04/27/2024,Minneapolis Tribune,,The Minnesota Poll # 10,07/26/1944,07/26/1944,Y,Adult residents of Minnesota--21 years old and over,1002,,Face-to-face interview,,,True
31093629.00020,Other answers,*,"If it is clear that the war is almost over in Europe in November, do you think you will vote for (Thomas) Dewey or (Franklin) Roosevelt?",* = Less than .5 percent.,,04/27/2024,Minneapolis Tribune,,The Minnesota Poll # 10,07/26/1944,07/26/1944,Y,Adult residents of Minnesota--21 years old and over,1002,,Face-to-face interview,,,True
31093629.00020,Undecided,8,"If it is clear that the war is almost over in Europe in November, do you think you will vote for (Thomas) Dewey or (Franklin) Roosevelt?",* = Less than .5 percent.,,04/27/2024,Minneapolis Tribune,,The Minnesota Poll # 10,07/26/1944,07/26/1944,Y,Adult residents of Minnesota--21 years old and over,1002,,Face-to-face interview,,,True
31093629.00020,Will not vote,2,"If it is clear that the war is almost over in Europe in November, do you think you will vote for (Thomas) Dewey or (Franklin) Roosevelt?",* = Less than .5 percent.,,04/27/2024,Minneapolis Tribune,,The Minnesota Poll # 10,07/26/1944,07/26/1944,Y,Adult residents of Minnesota--21 years old and over,1002,,Face-to-face interview,,,True
31093629.00020,,1,"If it is clear that the war is almost over in Europe in November, do you think you will vote for (Thomas) Dewey or (Franklin) Roosevelt?",* = Less than .5 percent.,,04/27/2024,Minneapolis Tribune,,The Minnesota Poll # 10,07/26/1944,07/26/1944,Y,Adult residents of Minnesota--21 years old and over,1002,,Face-to-face interview,,,True
USROPER.44-042.R02,Roosevelt has done an excellent job and it is very important that he should be President during the next four years,25,Which one of these four statements do you come closest to agreeing with?,,,08/1/1944,The Roper Organization,Fortune Magazine,Roper/Fortune Survey,08/1/1944,08/14/1944,Y,National adult,5131,,Face-to-face interview,,,False
USROPER.44-042.R02,"Roosevelt has made mistakes and he's been in office for a long time, but it's still better that he should be elected President again for the next four years",29,Which one of these four statements do you come closest to agreeing with?,,,08/1/1944,The Roper Organization,Fortune Magazine,Roper/Fortune Survey,08/1/1944,08/14/1944,Y,National adult,5131,,Face-to-face interview,,,False
USROPER.44-042.R02,"While Roosevelt has done some good things, he's been in office long enough and the country would be better off to change to Dewey for the next four years",30,Which one of these four statements do you come closest to agreeing with?,,,08/1/1944,The Roper Organization,Fortune Magazine,Roper/Fortune Survey,08/1/1944,08/14/1944,Y,National adult,5131,,Face-to-face interview,,,False
USROPER.44-042.R02,The re-election of Roosevelt for another four years would be a very bad thing for this country,13,Which one of these four statements do you come closest to agreeing with?,,,08/1/1944,The Roper Organization,Fortune Magazine,Roper/Fortune Survey,08/1/1944,08/14/1944,Y,National adult,5131,,Face-to-face interview,,,False
USROPER.44-042.R02,Don't know,4,Which one of these four statements do you come closest to agreeing with?,,,08/1/1944,The Roper Organization,Fortune Magazine,Roper/Fortune Survey,08/1/1944,08/14/1944,Y,National adult,5131,,Face-to-face interview,,,False
USGALLUP.44-323.QK03A,Dewey,41,"If the presidential election were being held today how would you vote--for Dewey, or for Roosevelt?",,Asked Form K half sample.,07/1/1944,Gallup Organization,,Gallup Poll (AIPO),07/20/1944,07/26/1944,Y,National Adult,3033,,Face-to-face interview,"Sample size is approximate. Form K interviewed July 20--25, 44 and Form T interviewed July 21--26, 1944",,True
USGALLUP.44-323.QK03A,Roosevelt,49,"If the presidential election were being held today how would you vote--for Dewey, or for Roosevelt?",,Asked Form K half sample.,07/1/1944,Gallup Organization,,Gallup Poll (AIPO),07/20/1944,07/26/1944,Y,National Adult,3033,,Face-to-face interview,"Sample size is approximate. Form K interviewed July 20--25, 44 and Form T interviewed July 21--26, 1944",,True
USGALLUP.44-323.QK03A,Undecided,10,"If the presidential election were being held today how would you vote--for Dewey, or for Roosevelt?",,Asked Form K half sample.,07/1/1944,Gallup Organization,,Gallup Poll (AIPO),07/20/1944,07/26/1944,Y,National Adult,3033,,Face-to-face interview,"Sample size is approximate. Form K interviewed July 20--25, 44 and Form T interviewed July 21--26, 1944",,True
USROPER.44-042.R14,Roosevelt,53,"If the (1944) presidential election were being held today, whom do you think you would vote for--Roosevelt or Dewey?",,,08/1/1944,The Roper Organization,Fortune Magazine,Roper/Fortune Survey,08/1/1944,08/14/1944,Y,National adult,5131,,Face-to-face interview,,,True
USROPER.44-042.R14,Dewey,42,"If the (1944) presidential election were being held today, whom do you think you would vote for--Roosevelt or Dewey?",,,08/1/1944,The Roper Organization,Fortune Magazine,Roper/Fortune Survey,08/1/1944,08/14/1944,Y,National adult,5131,,Face-to-face interview,,,True
USROPER.44-042.R14,Don't know,5,"If the (1944) presidential election were being held today, whom do you think you would vote for--Roosevelt or Dewey?",,,08/1/1944,The Roper Organization,Fortune Magazine,Roper/Fortune Survey,08/1/1944,08/14/1944,Y,National adult,5131,,Face-to-face interview,,,True
USGALLUP.43-295.QT24,Roosevelt and Wallace,47,"Suppose these were the candidates for President and Vice President in the election next year, which ticket would you vote for--Roosevelt (President) and Wallace or Dewey (President) and MacArthur?",,Asked of Form T half sample.,06/1/1943,Gallup Organization,,Gallup Poll (AIPO),05/14/1943,05/20/1943,Y,National Adult,3095,,Face-to-face interview,"Form K interviewed May 14-19, 1943, Form T May 15-20, 1943. Sample size is approximate.",,True
