QuestionID,QuestionTxt,QuestionNote,SubPopulation,ReleaseDate,SurveyOrg,SurveySponsor,SourceDoc,BegDate,EndDate,ExactDates,SampleDesc,SampleSize,VariableName,IntMethod,StudyNote,Approve,Disapprove,No Opinion
USABC.2004ELETRACKO03.Q006B,"Regardless of how you might vote (for president in 2004)/who you voted for, please tell me if you have a favorable or unfavorable impression of...John Kerry or perhaps you don't know enough to say.",nan,Asked of 2/3 sample of registered voters who are absolutely certain they are registered to vote in the 2004 presidential election/already voted,10/31/2004,TNS Intersearch,ABC News; Washington Post,ABC News Poll,10/1/2004,11/1/2004,Y,National adult,21265,nan,Telephone Interview,"ABC News and the Washington Post are sharing data collection for this tracking poll, then independently applying their own models to arrive at likely voters estimates.  Interviews were conducted by TNS Intersearch.  ABC News defines Likely Voters as Registered voters who are absolutely certain they will vote in the 2004 presidential election/already voted.",45.0,41.0,14.0
USSRBI.032406.R16A2,"Looking ahead to the 2008 Presidential election, how favorable an impression do you have of...John Kerry, Democratic Senator from Massachusetts?...Very favorable, somewhat favorable, somewhat unfavorable, very unfavorable",nan,nan,03/24/2006,"Schulman, Ronca & Bucuvalas, Inc.",Time Magazine,Time/SRBI Poll,03/22/2006,03/23/2006,Y,National adult,1003,Q16B,Telephone Interview,nan,44.0,51.0,5.0
USODFOX.103104.R02,"(I'm going to read the names of some people.  Please tell me whether you have a generally favorable or unfavorable opinion of each.  If you've never heard of one, please just say so.)...John Kerry",nan,nan,10/31/2004,Opinion Dynamics,Fox News,FOX News/Opinion Dynamics Poll,10/29/2004,10/30/2004,Y,National Registered Voters,1377,nan,Telephone Interview,nan,48.0,45.0,7.0
USGREEN.04DCOCT17.R14,"(Now, I'd like to rate your feelings toward some people and organizations, with one hundred meaning a very warm, favorable feeling, zero meaning a very cold, unfavorable feeling, and fifty meaning not particularly warm or cold.  You can use any number from zero to one hundred, the higher the number the more favorable your feelings are toward the person or organization.  If you have no opinion or never heard of that person or organization, please say so.)...John Kerry...Give...John Kerry a rating, with 100 meaning a very warm, favorable feeling, zero meaning a very cold, unfavorable feeling, and 50 meaning not particularly warm or cold. (If Don't know, ask:) Would you say you are unable to give an opinion of...John Kerry, or have you never heard of...John Kerry?",* Mean = 48.9,nan,10/18/2004,Greenberg Quinlan Rosner Research,Democracy Corps,Democracy Corps Poll,10/17/2004,10/18/2004,Y,National registered likely voters,1001,nan,Telephone Interview,National registered likely voters are registered voters who voted in the 2000 presidential election/were ineligible/too young to vote or who didn?t vote in the 2000 election but did not vote in the 2002 election and said they will probably or are almost certain to vote in the 2004 presidential election.,47.0,44.0,9.0
USGREEN.04DCOC10.R14,"(Now, I'd like to rate your feelings toward some people and organizations, with one hundred meaning a very warm, favorable feeling, zero meaning a very cold, unfavorable feeling, and fifty meaning not particularly warm or cold.  You can use any number from zero to one hundred, the higher the number the more favorable your feelings are toward that person or organization.  If you have no opinion or never heard of that person or organization, please say so.)...John Kerry...Give...John Kerry a rating, with 100 meaning a very warm, favorable feeling, zero meaning a very cold, unfavorable feeling, and 50 meaning not particularly warm or cold.  (If Don't know, ask:) Would you say you are unable to give an opinion of...John Kerry, or have you never heard of...John Kerry?",* Mean = 50.0,nan,10/12/2004,Greenberg Quinlan Rosner Research,Democracy Corps,Democracy Corps Poll,10/10/2004,10/11/2004,Y,National registered likely voters,1030,nan,Telephone Interview,"National registered likely voters are registered voters who voted in the 2000 presidential election/were ineligible/too young to vote or who didn't vote in the 2000 eletion, but did vote in the 2002 election and said they will probably or are almost certain to vote in the 2004 presidential election.",47.0,41.0,12.0
USGALLUP.04OCT22.R08B,"(Next, we'd like to get your overall opinion of some people in the news.  As I read each name, please say if you have a favorable or unfavorable opinion of these people--or if you have never heard of them.)  How about...John Kerry?",nan,Asked of Form B half sample,10/26/2004,Gallup Organization,Cable News Network (CNN); USA Today,Gallup/CNN/USA Today Poll,10/22/2004,10/24/2004,Y,National adult,1538,Q8B,Telephone Interview,nan,52.0,44.0,4.0
USCBS.101204.R02,"Is your opinion of John Kerry favorable, not favorable, undecided, or haven't you heard enough about John Kerry yet to have an opinion?",nan,Registered voters,10/12/2004,CBS News,nan,CBS News Poll,10/9/2004,10/11/2004,Y,National adult,1183,nan,Telephone Interview,nan,38.0,40.0,22.0
USWG.04OCT17.R06,"Please tell me for each of the following whether you have a favorable or an unfavorable impression of that group or person....John Kerry...(If Favorable/Unfavorable, ask:) Would you say you have a strongly favorable/unfavorable impression or just a somewhat favorable/unfavorable impression?",nan,nan,10/31/2004,Winston Group,New Models,New Models National Brand Poll,10/17/2004,10/20/2004,Y,National registered voters,1200,nan,Telephone Interview,nan,50.0,46.0,4.0
USQUINN.060506.R05E,"(I'd like to get your feelings toward some of our political leaders and other people who have been in the news.  I'll read the name of a person and I'd like you to rate that person using something called the feeling thermometer.  You can choose any number between 0 and 100.  The higher the number, the warmer or more favorable you feel toward that person, the lower the number, the colder or less favorable.  If we come to a person who you haven't heard enough about to form an opinion, you don't need to rate the person.  Just tell me and we'll move on to the next one.) How do you feel about...John Kerry?",Mean = 45.2,nan,06/5/2006,Quinnipiac University Polling Institute,nan,Quinnipiac University Poll,05/23/2006,05/30/2006,Y,National registered voters,1534,nan,Telephone Interview,nan,28.0,43.0,29.0
USGALLUP.05JUY25.R19B,"(Next we'd like to get your overall opinion of some people in the news.  As I read each name, please say if you have a favorable or unfavorable opinion of these people--or if you have never heard of them.)  How about...John Kerry?",nan,nan,08/3/2005,Gallup Organization,nan,Gallup Poll,07/25/2005,07/28/2005,Y,National adult,1010,Q19B,Telephone Interview,nan,42.0,48.0,10.0
USGREEN.04DCOC22.R14,"(Now, I'd like to rate your feelings toward some people and organizations, with one hundred meaning a very warm, favorable feeling, zero meaning a very cold, unfavorable feeling, and fifty meaning not particularly warm or cold.  You can use any number from zero to one hundred, the higher number the more favorable your feelings are toward that person or organization.  If you have no opinion or never heard of that person or organization, please say so.)...John Kerry...Give...John Kerry a rating, with 100 meaning a very warm, favorable feeling, zero meaning a very cold, unfavorable feeling, and 50 meaning not particularly warm or cold. (If Don't know, ask:) Would you say you are unable to give an opinion of...John Kerry, or have you never heard of...John Kerry?",Mean = 49.9,nan,10/22/2004,Greenberg Quinlan Rosner Research,Democracy Corps,Democracy Corps Poll,10/20/2004,10/21/2004,Y,National registered likely voters,1015,nan,Telephone Interview,"National registered likely voters are registered voters who voted in the 2000 presidential election/were ineligible/too young to vote or who didn't vote in the 2000 election, but did vote in 2002 election and said they will probably or are almost certain to vote in the 2004 presidential election.",47.0,43.0,10.0
USGALLUP.13APR11.R01D,"(Finally, we'd like to get your overall opinion of some people in the news.  As I read each name, please say if you have a favorable or unfavorable opinion of these people--or if you have never heard of them.) How about...John Kerry?",nan,nan,04/23/2013,Gallup Organization,nan,Gallup Poll,04/11/2013,04/14/2013,Y,National adult,1012,nan,Telephone Interview,Interviews were conducted with respondents on landline telephones and cellular phones.,44.0,35.0,21.0
USSELZER.041715.R04D,"(Now, I'm going to mention some people and groups in the news recently. For each, please tell me if your feelings are very favorable, mostly favorable, mostly unfavorable, or very unfavorable. If you don't know enough to answer, just say so.)...John Kerry, US secretary of state",nan,nan,04/17/2015,Selzer & Co.,Bloomberg News,Bloomberg Poll,04/6/2015,04/8/2015,Y,National adult,1008,nan,Telephone Interview,Interviews were conducted by landline and cell phones.,48.0,34.0,18.0
USPSRA.022013.R04E,"Is your overall opinion of...John Kerry very favorable, mostly favorable, mostly unfavorable, or very unfavorable?",nan,nan,02/20/2013,Princeton Survey Research Associates International,Pew Research Center for the People & the Press,Pew Research Center for the People & the Press Poll,02/14/2013,02/17/2013,Y,National adult,1003,PEW4E,"Telephone Interview, Cell Phone; Telephone Interview, Landline","502 respondents were interviewed on a landline telephone, and 501 were interviewed on a cell phone, including 276 who had no landline telephone.",45.0,33.0,22.0
31119357.00008,Are you favorable or unfavorable towards...John Kerry?,nan,nan,01/14/2008,"Penn, Schoen & Berland Associates",nan,PSB January 2008 Florida likely primary voters,01/13/2008,01/13/2008,Y,Florida likely Democratic primary voters,408,nan,"Telephone Interview, Cell Phone; Telephone Interview, Landline","This survey was conducted on behalf of Hillary Clinton. These data have been made available with the support of the Society of Presidential Pollsters and the Special Collections Research Center, George Washington Libraries and Academic Innovation, The George Washington University. Please contact the Special Collections Research Center for access to materials in the Mark Penn Digital Polling Data Collection and Oral History. Speccoll@gwu.edu",59.0,35.0,6.0
USPSRNEW.103004.R06B,"(Next, please tell me if you have a favorable or unfavorable opinion of the following people in politics.  If I mention someone you had never heard of before this interview, just tell me.)  What about...John Kerry?  Do you have a favorable or unfavorable opinion of him?",* = less than .5%.,Registered voters,10/30/2004,Princeton Survey Research Associates International,Newsweek,Princeton Survey Research Associates International/Newsweek Poll,10/27/2004,10/29/2004,Y,National adult,1117,Q6B,Telephone Interview,nan,47.0,46.0,7.0
USCBS.010607.R17,"(I'm going to name some possible (2008) presidential (election) candidates and ask you what you think of them.  If you haven't heard much about someone I name, just tell me.)....Is your opinion of John Kerry favorable, not favorable, undecided, or haven't you heard enough about John Kerry yet to have an opinion?",nan,nan,01/6/2007,CBS News,nan,CBS News Poll,01/1/2007,01/3/2007,Y,National adult,993,Q17,Telephone Interview,nan,22.0,48.0,30.0
USGALLUP.04OCT22.R07B,"Next, I'd like you to rate...John Kerry on a scale.  If you have a favorable opinion of him, name a number between plus one and plus five--where a plus five is the highest position indicating you have a very favorable opinion of him.  If you have an unfavorable opinion, name a number between minus one and minus five where minus five is the lowest position--indicating you have a very unfavorable opinion of him.  How far up or down the scale would you rate...John Kerry?",nan,nan,10/26/2004,Gallup Organization,Cable News Network (CNN); USA Today,Gallup/CNN/USA Today Poll,10/22/2004,10/24/2004,Y,National adult,1538,Q7B,Telephone Interview,nan,57.0,40.0,3.0
USCBS.052904.R02,"Is your opinion of John Kerry favorable, not favorable, undecided, or haven't you heard enough about John Kerry yet to have an opinion?",nan,Registered voters,05/29/2004,CBS News,nan,CBS News Poll,05/20/2004,05/23/2004,Y,National adult,1113,nan,Telephone Interview,nan,32.0,32.0,36.0
USGREEN.04RELIG.R021,"(Now, I'd like to rate your feelings toward some people and organizations, with one hundred meaning a very warm, favorable feeling, zero meaning a very cold, unfavorable feeling, and fifty meaning not particularly warm or cold. You can use any number from zero to one hundred, the higher the number the more favorable your feelings are toward that person or organization. If you have no opinion or never heard of that person or organization, please say so.)...John Kerry",Mean = 48.1,nan,04/13/2004,Greenberg Quinlan Rosner Research,Religion & Ethics Newsweekly; U.S. News and World Report,America's Evangelicals,03/16/2004,04/4/2004,Y,"National adults including an oversample of White Evangelicals, African Americans and Hispanics",1610,Q21,Telephone Interview,"The survey included national adults with oversamples of white Evangelicals, African Americans, and Hispanics. Results are weighted to be representative of a national adult population. Results for Evangelicals, African Americans and Hispanics are available from the Roper Center.",35.0,34.0,31.0
USODFOX.050604.R02,"(I'm going to read the names of some people. Please tell me whether you have a generally favorable or unfavorable opinion of each. If you've never heard of one, please just say so.)...John Kerry",nan,nan,05/6/2004,Opinion Dynamics,Fox News,Fox News/Opinion Dynamics Poll,05/4/2004,05/5/2004,Y,National registered voters,900,nan,Telephone Interview,nan,39.0,40.0,21.0
USLAT.07/22/04.R20,"What is your impression of John Kerry?  As of today, is it very favorable, somewhat favorable, somewhat unfavorable, very unfavorable, or haven't you heard enough about him to say?",nan,Registered voters,07/22/2004,Los Angeles Times,nan,Los Angeles Times Poll,07/17/2004,07/21/2004,Y,National adults and Adult residents of Florida and Pennsylvania,3642,nan,Telephone Interview,"In addition to the national sample reported here, interviews were also conducted in Florida and Pennsylvania.",59.0,35.0,6.0
USLAT.082504.R14,"What is your impression of John Kerry?  As of today, is it very favorable, somewhat favorable, somewhat unfavorable, very unfavorable or haven't you heard enough about him to say?",nan,Registered voters,08/25/2004,Los Angeles Times,nan,Los Angeles Times Poll,08/21/2004,08/24/2004,Y,"National adults and Adult residents of Missouri, Ohio, and Wisconsin",3384,nan,Telephone Interview,nan,53.0,41.0,6.0
USGALLUP.99FBU19.R02U,"(I'd like to get your overall opinion of some people in the news. As I read each name, please say if you have a favorable or unfavorable opinion of this person--or if you have never heard of him or her.) How about... Massachusetts Senator John Kerry?",* = less than .5 percent,nan,02/1/1999,Gallup Organization,nan,Gallup Poll,02/19/1999,02/21/1999,Y,National Adult,1014,nan,Telephone Interview,nan,30.0,9.0,60.0
USGALLUP.04AP16.R06B,"(Next, we'd like to get your overall opinion of some people in the news. As I read each name, please say if you have a favorable or unfavorable opinion of these people--or if you have never heard of them.) How about...John Kerry?",nan,nan,04/20/2004,Gallup Organization,Cable News Network (CNN); USA Today,Gallup/CNN/USA Today Poll,04/16/2004,04/18/2004,Y,National adult,1003,Q6B,Telephone Interview,nan,54.0,37.0,9.0
USGALLUP.04JULY30.R09B,"(Next, we'd like to get your overall opinion of some people in the news.  As I read each name, please say if you have a favorable or unfavorable opinion of these people--or if you have never heard of them.)  How about...John Kerry?",nan,nan,08/2/2004,Gallup Organization,Cable News Network (CNN); USA Today,Gallup/CNN/USA Today Poll,07/30/2004,08/1/2004,Y,National adult,1518,Q19B,Telephone Interview,nan,58.0,37.0,5.0
USCBS.040204B.R02,"Is your opinion of John Kerry favorable, not favorable, undecided, or haven't you heard enough about John Kerry yet to have an opinion?",nan,Registered voters,04/2/2004,CBS News,nan,CBS News Poll,03/30/2004,04/1/2004,Y,National adult,1024,nan,Telephone Interview,nan,31.0,29.0,40.0
USPSRNEW.012404.R18D,"(Please tell me whether you have a favorable opinion or an unfavorable opinion of the following five (2004) Democratic presidential candidates. If I mention someone you had never heard of before this interview, just tell me.) What about...Massachusetts Senator John Kerry? Do you have a favorable or unfavorable opinion of him--or had you never heard of him before this interview?",nan,Registered voters,01/24/2004,Princeton Survey Research Associates International,Newsweek,Princeton Survey Research Associates International/Newsweek Poll,01/22/2004,01/23/2004,Y,National adult,1233,Q18D,Telephone Interview,nan,54.0,25.0,21.0
USGREEN.04DCAUG.R012,"(Now, I'd like to rate your feelings toward some people and organizations with one hundred meaning a very warm, favorable feeling, zero meaning a very cold, unfavorable feeling, and fifty meaning not particularly warm or cold.  You can use any number from zero to one hundred, the higher the number the more favorable your feelings are toward that person or organization.  If you have no opinion or never heard of that person or organization, please say so.)...John Kerry...Give...John Kerry a rating, with 100 meaning a very warm, favorable feeling, zero meaning a very cold, unfavorable feeling, and 50 meaning not particularly warm or cold. (If Don't know, ask:) Would you say you are unable to give an opinion of...John Kerry, or have you never heard of...John Kerry?",Mean = 50.2,nan,08/9/2004,Greenberg Quinlan Rosner Research,Democracy Corps,Democracy Corps Poll,08/2/2004,08/5/2004,Y,National registered likely voters,1013,nan,Telephone Interview,"National registered likely voters are registered voters who voted in the 2000 presidential election/were ineligible/too young to vote or who didn't vote in the 2000 election but did vote in the 2002 election, and said they will probably vote or are almost certain to vote in the 2004 presidential election.",46.0,41.0,13.0
USMARIST.080404.R06C,(Please tell me if you have a favorable or an unfavorable impression of each of the following.)...John Kerry,nan,Registered voters,08/4/2004,Marist College Institute for Public Opinion,nan,Marist College Institute for Public Opinion Poll,07/30/2004,08/2/2004,Y,National adult,1075,nan,Telephone Interview,nan,56.0,38.0,6.0
USGALLUP.03AGT25.R34A,"Next, we'd like to get your overall opinion of some people in the news. As I read each name, please say if you have a favorable or unfavorable opinion of these people--or if you have never heard of them. How about... Massachusetts Senator, John Kerry?",nan,nan,09/2/2003,Gallup Organization,Cable News Network (CNN); USA Today,Gallup/CNN/USA Today Poll,08/25/2003,08/26/2003,Y,National adult,1009,Q34A,Telephone Interview,nan,43.0,13.0,44.0
USCBS.070704.R03,"Is your opinion of John Kerry favorable, not favorable, undecided, or haven't you heard enough about John Kerry yet to have an opinion?",nan,nan,07/7/2004,CBS News,nan,CBS News Poll,07/6/2004,07/6/2004,Y,National registered voters,462,nan,Telephone Interview,"The respondents had originally been interviewed in a CBS News/New York Times poll June 23-27, 2004.",37.0,34.0,29.0
USGALLUP.03NOV10.R03A,"Next, we'd like to get your overall opinion of some people in the news. As I read each name, please say if you have a favorable or unfavorable opinion of these people--or if you have never heard of them. How about...Massachusetts Senator, John Kerry?",nan,nan,11/14/2003,Gallup Organization,nan,Gallup Poll,11/10/2003,11/12/2003,Y,National adult,1004,Q3A,Telephone Interview,nan,31.0,24.0,45.0
USGALLUP.03NOV10.R03A,"Next, we'd like to get your overall opinion of some people in the news. As I read each name, please say if you have a favorable or unfavorable opinion of these people--or if you have never heard of them. How about...Massachusetts Senator, John Kerry?",nan,nan,11/14/2003,Gallup Organization,nan,Gallup Poll,11/10/2003,11/12/2003,Y,National adult,1004,Q3A,Telephone Interview,nan,31.0,24.0,45.0
USPSRNEW.121303.R12D,"(Next, please tell me whether you have a favorable opinion or an unfavorable opinion of the following six (2004) Democratic presidential candidates. If I mention someone you had never heard of before this interview, just tell me.) What about...Massachusetts Senator John Kerry?",nan,Registered voters,12/13/2003,Princeton Survey Research Associates International,Newsweek,Princeton Survey Research Associates/Newsweek Poll,12/11/2003,12/12/2003,Y,National adult,1012,Q12D,Telephone Interview,nan,33.0,34.0,33.0
USGREEN.04BOLDP.R013,"(Now, I'd like to rate your feelings toward some people and organizations, with one hundred meaning a very warm, favorable feeling, zero meaning a very cold, unfavorable feeling, and fifty meaning not particularly warm or cold. You can use any number from zero to one hundred, the higher the number the more favorable your feelings are toward that person or organization. If you have no opinion or never heard of that person or organization, please say so.)...John Kerry",Mean = 45.8,nan,04/29/2004,Greenberg Quinlan Rosner Research,Public Interest Project,Toward A Bold Politics Survey,04/5/2004,04/8/2004,Y,National registered likely voters (see note),1000,nan,Telephone Interview,National registered likely voters are registered voters who voted in the 2000 Presidential election/were ineligible/too young to vote or who didn't vote in the 2000 election but did vote in the 2002 Congressional election,37.0,40.0,23.0
USODFOX.040804.R02,"(I'm going to read the names of some people. Please tell me whether you have a generally favorable or unfavorable opinion of each. If you've never heard of one, please say so.)...John Kerry",nan,nan,04/8/2004,Opinion Dynamics,Fox News,Fox News/Opinion Dynamics Poll,04/6/2004,04/7/2004,Y,National registered voters,900,nan,Telephone Interview,nan,43.0,35.0,22.0
USAYRES.04LIKEV.R20,"(I would like to read two names and have you tell me, for each one, whether you've heard of the person and, if so, whether you have a favorable or unfavorable opinion of them. If you don't recognize the name, just say so.)...John Kerry...(If Favorable/Unfavorable, ask:) Would that be very favorable/unfavorable or just somewhat favorable/unfavorable?",nan,nan,06/3/2004,"Ayres, McHenry & Associates",nan,"Ayres, McHenry & Associates Poll",05/3/2004,05/6/2004,Y,National likely voters (see note),1000,nan,Telephone Interview,National likely voters are registered voters who are absolutely certain/very likely/somewhat likely to vote in the 2004 presidential election.,42.0,43.0,16.0
USGALLUP.04JULY8.R44C,"(Next, we'd like to get your overall opinion of some people in the news. As I read each name, please say if you have a favorable or unfavorable opinion of these people--or if you have never heard of them.) How about... John Kerry?",nan,nan,07/12/2004,Gallup Organization,Cable News Network (CNN); USA Today,Gallup Poll,07/8/2004,07/11/2004,Y,National adult,1005,nan,Telephone Interview,nan,56.0,34.0,10.0
USPACE.04ROCKV1.R03,"Next I'm going to read you the names of some public figures.  For each, please tell me if you have a strongly favorable, somewhat favorable, somewhat unfavorable, or strongly unfavorable opinion of them.  If we come to someone you don't recognize or that you don't have an opinion about, just let me know and we'll move on....John Kerry",nan,nan,07/26/2004,Pace University,Rock the Vote,Pace University/Rock the Vote First Time Voters Survey,07/8/2004,07/20/2004,Y,National registered voters who registered to vote after the 2000 Presidential election,622,nan,Telephone Interview,nan,49.0,36.0,5.0
USPSRA.200409MID.Q14A,"Now I'd like your views on some people.  Would you say your overall opinion of...John Kerry is very favorable, mostly favorable, mostly unfavorable, or very unfavorable?",nan,nan,09/30/2004,Princeton Survey Research Associates International,Pew Research Center for the People & the Press,Pew Research Center for the People & the Press Poll,09/17/2004,09/21/2004,Y,National adult,1200,Q14A,Telephone Interview,nan,44.0,40.0,18.0
USCBSNYT.121703.R31,"Is your opinion of John Kerry favorable, not favorable, undecided, or haven't you heard enough about John Kerry yet to have an opinion?",nan,Registered voters,12/17/2003,CBS News; New York Times,nan,CBS News/New York Times Poll,12/14/2003,12/16/2003,Y,National adult,857,nan,Telephone Interview,nan,15.0,20.0,65.0
USGALLUP.04SEPT3.R07B,"(Next, we'd like to get your overall opinion of some people in the news.  As I read each name, please say if you have a favorable or unfavorable opinion of these people--or if you have never heard of them.)  How about...John Kerry?",* = less than .5%.,nan,09/6/2004,Gallup Organization,Cable News Network (CNN); USA Today,Gallup/CNN/USA Today Poll,09/3/2004,09/5/2004,Y,National adult,1018,Q7B,Telephone Interview,nan,53.0,43.0,4.0
USPSRNEW.011004.R19D,"(Next, please tell me whether you have a favorable opinion or an unfavorable opinion of the following six Democratic (2004) presidential candidates. If I mention someone you had never heard of before this interview, just tell me.) What about...Massachusetts Senator John Kerry? Do you have a favorable or unfavorable opinion of him--or had you never heard of him before this interview?",nan,Registered Democrats including leaners,01/10/2004,Princeton Survey Research Associates International,Newsweek,Princeton Survey Research Associates/Newsweek Poll,01/8/2004,01/9/2004,Y,National adult,1001,Q19D,Telephone Interview,nan,53.0,16.0,31.0
USCBSNYT.042804.R02,"Is your opinion of John Kerry favorable, not favorable, undecided, or haven't you heard enough about John Kerry yet to have an opinion?",nan,Registered voters,04/28/2004,CBS News; New York Times,nan,CBS News/New York Times Poll,04/23/2004,04/27/2004,Y,National adult,1042,nan,Telephone Interview,nan,27.0,33.0,40.0
USTARR.04BATT3.R05,"(Now I would like to read you the names of several individuals and organizations who have been mentioned in the news recently. For each one, please tell me whether you have heard of that person or organization and if so, whether you have a favorable or an unfavorable impression of them. If you do not recognize the name, just say so.)...John Kerry... (If Favorable/Unfavorable, ask:) Would that be a strongly favorable/unfavorable impression or just a somewhat favorable/unfavorable impression?",nan,nan,06/29/2004,"The Tarrance Group; Lake, Snell, Perry & Associates",George Washington University,George Washington University Battleground 2004 Survey,06/20/2004,06/23/2004,Y,National likely voters (see note),1000,nan,Telephone Interview,Likely voters are registered voters who said they are somewhat/very/extremely likely to vote in the 2004 elections for President and U.S. Congress.,51.0,43.0,6.0
USGREEN.04DCJUB.R14,"(Now, I'd like to rate your feelings toward some people and organizations, with one hundred meaning a very warm, favorable feeling, zero meaning a very cold, unfavorable feeling, and fifty meaning not particularly warm or cold.  You can use any number from zero to one hundred, the higher the number the more favorable your feelings are toward that person or organization.  If you have no opinion or never heard of that person or organization, please say so.)...John Kerry...Give...John Kerry a rating, with 100 meaning a very warm, favorable feeling, zero meaning a very cold, unfavorable feeling, and 50 meaning not particularly warm or cold. (If Don't know, ask:) Would you say you are unable to give an opinion of...John Kerry, or have you never heard of...John Kerry?",Mean = 46.5,nan,06/23/2004,Greenberg Quinlan Rosner Research,Democracy Corps,Democracy Corps Poll,06/14/2004,06/17/2004,Y,National registered likely voters,1007,nan,Telephone Interview,National registered likely voters are registered voters who voted in the 2000 presidential election/were in eligible/too young to vote or who didn't vote in the 2000 election but voted in the 2002 election and they said they will probably or are almost certain to vote in the 2004 presidential election.,40.0,41.0,19.0
USTARR.04BATTF2.R05,"(Now I would like to read you the names of several individuals who have been mentioned in the news recently.  For each one, please tell me whether you have heard of that person and if so, whether you have a favorable or an unfavorable impression of that person.  If you do not recognize the name, just say so.)...John Kerry...(If Favorable/Unfavorable, ask:) Would that be a strongly favorable/unfavorable impression or just a somewhat favorable/unfavorable impression?",* = less than .5%.,nan,09/26/2004,"Tarrance Group; Lake, Snell, Perry & Associates",George Washington University,George Washington University Battleground 2004 Survey,09/20/2004,09/23/2004,Y,National likely voters,1000,nan,Telephone Interview,Likely voters are registered voters who said they are somewhat/very/extremely likely to vote in the 2004 elections for President and US Congress.,49.0,46.0,4.0
USWG.04JUL21.R03C,"(Please tell me for each of the following whether you have a favorable or an unfavorable impression of that group or person.)...John Kerry...(If Favorable/Unfavorable, ask:) Would you say you have a strongly favorable/unfavorable impression or just a somewhat favorable/unfavorable impression?",nan,nan,07/31/2004,Winston Group,New Models,New Models National Brand Poll,07/21/2004,07/22/2004,Y,National registered voters,1000,nan,Telephone Interview,nan,49.0,43.0,8.0
USCBSNYT.071604.R02,"Is your opinion of John Kerry favorable, not favorable, undecided, or haven't you heard enough about John Kerry yet to have an opinion?",nan,Registered voters,07/16/2004,CBS News; The New York Times,nan,CBS News/New York Times Poll,07/11/2004,07/15/2004,Y,National adult,955,nan,Telephone Interview,nan,36.0,33.0,31.0
USODFOX.060503A.R15,"(I'm going to read the names of some people. Please tell me whether you have a generally favorable or unfavorable opinion of each. If you've never heard of one, please just say so.)...John Kerry",nan,nan,06/5/2003,Opinion Dynamics,Fox News,Fox News/Opinion Dynamics Poll,06/3/2003,06/4/2003,Y,National registered voters,900,nan,Telephone Interview,nan,28.0,19.0,53.0
USGREEN.04DCJUL.R012,"(Now, I'd like to rate your feelings toward some people and organizations, with one hundred meaning a very warm, favorable feeling, zero meaning a very cold, unfavorable feeling, and fifty meaning not particularly warm or cold.  You can use any number from zero to one hundred, the higher the number the more favorable your feelings are toward that person or organization.  If you have no opinion or never heard of that person or organization, please say so.)...John Kerry...Give...John Kerry a rating, with 100 meaning a very warm, favorable feeling, zero meaning a very cold, unfavorable feeling, and 50 meaning not particularly warm or cold.  (If Don't know, ask:) Would you say you are unable to give an opinion of...John Kerry or have you never heard of...John Kerry?",Mean = 48.0,nan,07/16/2004,Greenberg Quinlan Rosner Research,Democracy Corps,Democracy Corps Poll,07/10/2004,07/13/2004,Y,National registered likely voters,1010,nan,Telephone Interview,National registered likely voters are registed voters who voted in the 2000 Presidential elections/were ineleibible/too young to vote or who didn't vote in the 2000 election but voted in the 2002 election and they said they will probably or are almost certain to vote in the 2004 Presidential election.,43.0,41.0,15.0
USODFOX.012304.R02,"(I'm going to read the names of some people and organizations. Please tell me whether you have a generally favorable or unfavorable opinion of each. If you've never heard of one, please just say so.)...John Kerry",nan,nan,01/23/2004,Opinion Dynamics,Fox News,Fox News/Opinion Dynamics Poll,01/21/2004,01/22/2004,Y,National registered voters,900,nan,Telephone Interview,nan,43.0,24.0,33.0
USPSRNEW.071004.R03B,"(Next, please tell me if you have a favorable or unfavorable opinion of the following people in politics. If I mention someone you had never heard of before this interview, just tell me.) What about...John Kerry? Do you have a favorable or an unfavorable opinion of him?",nan,Registered voters,07/10/2004,Princeton Survey Research Associates International,Newsweek,Princeton Survey Research Associates International/Newsweek Poll,07/8/2004,07/9/2004,Y,National adult,1169,Q3B,Telephone Interview,nan,52.0,36.0,12.0
USODFOX.090904.R03,"(I'm going to read the names of some people.  Please tell me whether you have a generally favorable or unfavorable opinion of each.  If you've never heard of one, please just say so.)...John Kerry",nan,nan,09/9/2004,Opinion Dynamics,Fox News,FOX News/Opinion Dynamics Poll,09/7/2004,09/8/2004,Y,National likely voters,1000,nan,Telephone Interview,nan,46.0,44.0,10.0
USMARIST.071904.R05C,(Please tell me if you have a favorable or an unfavorable impression of each of the following.)...John Kerry,nan,Registered voters,07/19/2004,Marist College Institute for Public Opinion,nan,Marist College Institute For Public Opinion Poll,07/12/2004,07/15/2004,Y,National adult,1222,nan,Telephone Interview,nan,52.0,43.0,5.0
USWG.04AUG15.R05,"(Please tell me for each of the following whether you have a favorable or an unfavorable impression of that group or person.)...John Kerry...(If Favorable/Unfavorable, ask:) Would you say you have a strongly favorable/unfavorable impression or just a somewhat favorable/unfavorable impression?",nan,nan,08/31/2004,Winston Group,New Models,New Models National Brand Poll,08/15/2004,08/16/2004,Y,National registered voters,1000,nan,Telephone Interview,nan,49.0,45.0,6.0
