QuestionID,QuestionTxt,QuestionNote,SubPopulation,ReleaseDate,SurveyOrg,SurveySponsor,SourceDoc,BegDate,EndDate,ExactDates,SampleDesc,SampleSize,VariableName,IntMethod,StudyNote,Approve,Disapprove,No Opinion
USCBSNYT.042884.R11A,"I'm going to name some public figures and ask what you think of them. If you haven't heard much about someone I name, just tell me. Is your opinion of Ronald Reagan favorable, not favorable, undecided, or haven't you heard enough about Ronald Reagan yet to have an opinion?",Based on responses of registered voters = 72%.,Registered voters,04/28/1984,CBS News; New York Times,nan,CBS News/New York Times Poll,04/23/1984,04/26/1984,Y,National Adult,1367,nan,Telephone Interview,nan,55.0,30.0,15.0
USPENN.070784.R04,"For each of the following people, please tell me if you know the person, and, if so, whether you are very favorable, somewhat favorable, somewhat unfavorable or very unfavorable towards the person...Ronald Reagan.",nan,nan,07/7/1984,Penn & Schoen Associates,Garth Analysis,Garth Analysis Survey,06/12/1984,06/17/1984,Y,Registered voters,1005,nan,Telephone Interview,nan,61.0,37.0,3.0
USPENN.84FEB.R04,"For each of the following people, please tell me if you know the person, and, if so, whether you are very favorable, somewhat favorable, somewhat unfavorable, or very unfavorable towards the person..... Ronald Reagan",nan,nan,03/1/1984,Penn & Schoen Associates,Garth Analysis,Garth Analysis Survey,02/8/1984,02/12/1984,Y,National Registered Voters,1008,nan,Telephone Interview,nan,61.0,35.0,3.0
USCBSNYT.060083.R9A,"Now I'm going to name some possible Presidential candidates and ask what you think of them. If you haven't heard much about someone I name, just tell me. Do you have a favorable or not favorable opinion about Ronald Reagan, or don't you know enough about him to have an opinion?",nan,nan,06/1/1983,CBS News; New York Times,nan,CBS News/New York Times Poll,06/20/1983,06/26/1983,Y,National adult,1365,nan,Telephone Interview,nan,46.0,35.0,19.0
USCAMREP.84APR.R177,"I'm going to read you some names. After each name, I'd like you to tell me whether you have a generally favorable or unfavorable opinion of that person. If you have never heard of someone, please just say so....Ronald Reagan",nan,nan,04/1/1984,Cambridge Reports/Research International,nan,Cambridge Reports National Omnibus Survey,04/1/1984,04/30/1984,N,National adult,1500,nan,Face-to-face interview,Sample size is approximate.,56.0,35.0,8.0
USCAMREP.84JUL.R157,"I'm going to read you some names. After each name, I'd like you to tell me whether you have a generally favorable or unfavorable opinion of that person. If you have never heard of someone, please just say so....Ronald Reagan",* = less than .5 percent,nan,07/1/1984,Cambridge Reports/Research International,nan,Cambridge Reports National Omnibus Survey,07/1/1984,07/31/1984,N,National adult,1500,nan,Face-to-face interview,Sample size is approximate.,54.0,37.0,8.0
USCAMREP.83APR.R193,"I'm going to read you some names. After each name, I'd like you to tell me whether you have a generally favorable or unfavorable opinion of that person. If you have never heard of someone, please just say so....Ronald Reagan",* = less than .5 percent,nan,04/1/1983,Cambridge Reports/Research International,nan,Cambridge Reports National Omnibus Survey,04/1/1983,04/30/1983,N,National adult,1500,nan,Face-to-face interview,Sample size is approximate.,49.0,42.0,8.0
USCBSNYT.032684.R07A,"I'm going to name some presidential candidates and ask what you think of them. If you haven't heard much about someone I name, just tell me. Is your opinion of...Ronald Reagan...favorable, not favorable, undecided, or haven't you heard enough about...Ronald Reagan...yet to have an opinion? (If 'don't know,' ask: 'Are you undecided or have you not heard enough about him?')",Based on responses of Democratic primary voters = 34%.,Democratic primary voters,03/26/1984,CBS News; New York Times,nan,CBS News/New York Times Poll,03/21/1984,03/24/1984,Y,National Adult,1217,nan,Telephone Interview,nan,36.0,49.0,15.0
USCAMREP.83OCT.R163,"I'm going to read you some names. After each name, I'd like you to tell me whether you have a generally favorable or unfavorable opinion of that person. If you have never heard of someone, please just say so....Ronald Reagan",* = less than .5 percent,nan,10/1/1983,Cambridge Reports/Research International,nan,Cambridge Reports National Omnibus Survey,10/1/1983,10/31/1983,N,National adult,1500,nan,Face-to-face interview,Sample size is approximate.,52.0,40.0,7.0
USGBUSA.84JUNE.R04A,Here are some people who are candidates for the (1984) nomination for President. Please tell me whether you have a favorable or unfavorable opinion of each. Please indicate that you are not sure if you do not have enough information at the present time to form an opinion....Ronald Reagan,nan,Registered voters (78%),07/7/1984,Gordon S. Black Corporation,USA Today,Gordon Black/USA Today Poll,06/29/1984,07/7/1984,Y,National adult,1262,nan,"Telephone Interview, Landline",nan,53.0,34.0,13.0
USCBSNYT.012484.R5A,"I'm going to name some possible presidential candidates and ask what you think of them. If you haven't heard much about someone I name, just tell me. Is your opinion of...Ronald Reagan...favorable, not favorable, undecided, or haven't you heard enough about...Ronald Reagan...yet to have an opinion?",Based on responses of registered voters = 67%.,Registered voters,01/24/1984,CBS News; New York Times,nan,CBS News/New York Times Poll,01/14/1984,01/21/1984,Y,National Adult,1443,nan,Telephone Interview,nan,54.0,26.0,20.0
31093954.00002,"In general, would you say you have a favorable or unfavorable impression of Ronald Reagan? Do you feel strongly about that or not too strongly?",nan,nan,07/1/1984,Minneapolis Tribune,nan,The Minnesota Poll # 84-03,07/13/1984,07/17/1984,Y,Adult residents of Minnesota,616,nan,"Telephone Interview, Landline",nan,52.0,41.0,8.0
USLAT.73.R72,"Now I'm going to read you the names of some people in the news. As I read each one, tell me whether or not you have heard enough about that person to form an opinion and, if you have, then I want just your general impression. What is your impression of President Ronald Reagan, as of today, is it very favorable, or somewhat favorable, or somewhat unfavorable or very unfavorable -- or haven't you heard enough about them yet to say?",nan,nan,11/1/1983,Los Angeles Times,nan,Los Angeles Times Poll,11/12/1983,11/17/1983,Y,National Adult,2004,nan,Telephone Interview,nan,69.0,26.0,5.0
USGALLUP.1239.Q50I,You will notice that the 10 boxes on this card go from the highest position of plus five--for someone you have a very FAVORABLE opinion of--all the way down to the lowest position of minus five--for someone you have a very UNFAVORABLE opinion of. How far up the scale or how far down the scale would you rate the following? Ronald Reagan,nan,nan,09/13/1984,Gallup Organization,nan,Gallup Poll,07/27/1984,07/30/1984,Y,National Adult,1579,nan,Face-to-face interview,nan,68.0,30.0,3.0
USABCWP.97.R38I,Do you have a favorable or unfavorable opinion about...Ronald Reagan... or don't you know enough about him to have an opinion?,nan,nan,02/1/1984,Chilton Research Services,ABC News; Washington Post,ABC News/Washington Post Poll,01/12/1984,01/17/1984,Y,National Adult,1524,nan,Telephone Interview,nan,54.0,38.0,8.0
USPENN.070083.R04,"For each of the following people, please tell me if you know the person, and, if so, whether you are very favorable, somewhat favorable, somewhat unfavorable or very unfavorable towards the person. Ronald Reagan",nan,Registered voters,07/1/1983,Penn & Schoen Associates,Garth Analysis,Garth Analysis Survey,06/24/1983,06/28/1983,Y,Registered voters,1025,nan,Telephone Interview,nan,60.0,36.0,3.0
USLAT.67.R086,"(Now I'm going to read you the names of some people or some institutions in the news. As I read each one, tell me whether or not you have heard enough to form an opinion and, if you have, then I want just your general impression.) What is your impression of President Ronald Reagan. As of today, is it very favorable, somewhat favorable, somewhat unfavorable, very unfavorable -- or haven't you heard enough about him yet to say?",nan,nan,04/1/1983,Los Angeles Times,nan,Los Angeles Times Poll,04/4/1983,04/10/1983,Y,National adult,1233,nan,Telephone Interview,nan,56.0,39.0,5.0
USGALLUP.1194.R08,What do you think of Ronald Reagan as a person? Would you say you have a generally favorable or generally unfavorable opinion of him as a person?,nan,nan,05/3/1982,Gallup Organization,nan,Gallup Poll (AIPO),04/30/1982,05/3/1982,Y,National Adult,1584,nan,Face-to-face interview,nan,70.0,22.0,8.0
USLAT.58.R59,"(Now I'm going to read you some names in the news. As I read each one, tell me whether or not you have heard enough about that person to form an opinion, and if you have, then I want your general impression.) What is your impression of President Ronald Reagan. As of today, is it very favorable, somewhat favorable, somewhat unfavorable, or very unfavorable--or haven't you heard enough about that person yet to say?",nan,nan,07/1/1982,Los Angeles Times,nan,Los Angeles Times Poll,06/27/1982,07/8/1982,Y,National adult,1102,nan,Telephone Interview,nan,67.0,29.0,4.0
USPENN.062582.R5,"For each of these figures, please tell me if you know the person, and if so, whether you are very favorable, somewhat favorable, somewhat unfavorable or very unfavorable towards the person. Ronald Reagan.",nan,Reg. voters,06/25/1982,Penn & Schoen Associates,Garth Analysis,Garth Analysis Survey,06/12/1982,06/14/1982,Y,Registered voters,1000,nan,Telephone Interview,nan,60.0,34.0,6.0
USCBSNYT.021980.R05E,"(I'm going to name some possible Presidential candidates and ask what you think of them. If you haven't heard much about someone I name, just tell me.) Do you have a favorable or not favorable opinion about...Ronald Reagan...or don't you know enough about him to have an opinion?",nan,Republicans,02/19/1980,CBS News; New York Times,nan,CBS News/New York Times Poll,02/13/1980,02/17/1980,Y,National Adult,1536,nan,Telephone Interview,nan,51.0,32.0,17.0
USCBSNYT.042276.R04A,"Now I'm going to name some possible presidential candidates and ask you what you think of them. Some people tell us that they have not heard much about some of these candidates--so if you haven't heard much about someone I name, just tell me. Do you have a favorable or unfavorable opinion about...Ronald Reagan... or don't you know enough about him to have an opinion?",nan,nan,04/22/1976,CBS News; New York Times,nan,CBS News/New York Times Poll,04/10/1976,04/15/1976,Y,National adult,1464,nan,Telephone Interview,nan,39.0,32.0,30.0
USGALLUP.052082.R1,You will notice that the 10 boxes on this scale go from the highest position of plus five -- for someone you have a very favorable opinion of -- all the way down to the lowest position of minus five -- for someone you have a very unfavorable opinion of. How far up or down the scale would you rate Ronald Reagan?,Tot. favorable = 69% Tot. unfavorable = 28%,nan,05/3/1982,Gallup Organization,nan,Gallup Poll (AIPO),04/30/1982,05/3/1982,Y,National Adult,1584,nan,Face-to-face interview,nan,69.0,28.0,3.0
USCAMREP.82JUL.R181,"I'm going to read you some names. After each name, I'd like you to tell me whether you have a generally favorable or unfavorable opinion of that person. If you have never heard of someone, please just say so....Ronald Reagan",nan,nan,07/1/1982,Cambridge Reports/Research International,nan,Cambridge Reports National Omnibus Survey,07/1/1982,07/31/1982,N,National adult,1500,nan,Face-to-face interview,Sample size is approximate.,45.0,47.0,8.0
USLAT.13.R32,"What is your impression of...former Republican Governor Ronald Reagan of California? As of today, is it very favorable, somewhat favorable, somewhat unfavorable, or very unfavorable--or, haven't you heard enough about him yet to say?",nan,Registered voters (62%),12/1/1978,Los Angeles Times,nan,Los Angeles Times Poll,12/1/1978,12/12/1978,Y,National Adult,1978,nan,Telephone Interview,Study contains comparative responses from a New Hampshire sample.,60.0,30.0,11.0
USCBSNYT.111580.R13A,"Do you have a favorable or not favorable opinion about...Ronald Reagan...,or don't you know enough about him to have an opinion?",nan,Registered voters (76%),11/15/1980,CBS News; New York Times,nan,CBS News/New York Times Poll,11/7/1980,11/12/1980,Y,National adult,2694,nan,Telephone Interview,Reinterviews of 2651 adults from a sample of 3091 adults first interviewed 10/30-11/1/80,47.0,21.0,32.0
USCBSNYT.76MAR.R03A,"Now I'm going to name some possible (1976) presidential candidates and ask what you think of them. Some people tell us that they have not heard much about some of these candidates--so if you haven't heard much about someone I name, just tell me. Do you have a favorable or unfavorable opinion about...Ronald Reagan... or don't you know enough about him to have an opinion?",nan,nan,03/1/1976,CBS News; New York Times,nan,CBS News/New York Times Poll,03/18/1976,03/24/1976,Y,National adult,1524,nan,Telephone Interview,nan,35.0,30.0,36.0
USLAT.43.R033,"What is your impression of President Ronald Reagan? As of today is it very favorable, somewhat favorable, somewhat unfavorable, or very unfavorable--or haven't you heard enough about him yet to say?",nan,nan,04/1/1981,Los Angeles Times,nan,Los Angeles Times Poll,04/12/1981,04/16/1981,Y,National adult,1406,nan,Telephone Interview,nan,81.0,13.0,6.0
USNBCAP.68.R06,Do you have a favorable or an unfavorable opinion of Ronald Reagan?,nan,nan,07/24/1981,NBC News; Associated Press,nan,NBC News/Associated Press Poll,07/13/1981,07/14/1981,Y,National adult,1599,nan,Telephone Interview,nan,70.0,21.0,9.0
USCBSNYT.292780.R02A,"I'm going to name some people and ask what you think of them. If you haven't heard much about someone I name, just tell me. Do you have a favorable or not favorable opinion about... Ronald Reagan..., or don't you know enough about him to have an opinion?",nan,Registered voters,09/27/1980,CBS News; New York Times,nan,CBS News/New York Times Poll,09/23/1980,09/25/1980,Y,National Adult,1131,nan,Telephone Interview,Respondents were weighted according to their probability of voting,40.0,34.0,26.0
USCBSNYT.041780.R04A,"I'm going to name some possible (1980) Presidential candidates and ask what you think of them. If you haven't heard much about someone I name, just tell me. Do you have a favorable or not favorable opinion about...Ronald Reagan..., or don't you know enough about him to have an opinion?",nan,Republicans,04/17/1980,CBS News; New York Times,nan,CBS News/New York Times Poll,04/10/1980,04/14/1980,Y,National Adult,1605,nan,Telephone Interview,nan,61.0,21.0,18.0
USCPS.80PREE.QG01B,"(I'd like to get your feelings toward some of our political leaders and other people who are in the news these days. I'll read the name of a person and I'd like you to rate that person using this feeling thermometer. You may use any number from 0 to 100 for a rating. Ratings between 50 and 100 degrees mean that you feel favorable and warm toward the person. Ratings between 0 and 50 degrees mean that you don't feel too favorable toward the person. If we come to a person whose name you don't recognize, you don't need to rate that person. Just tell me and we'll move on to the next one. If you do recognize the name, but don't feel particularly warm or cold toward the person, you would rate that person at the 50 degree mark.)... Ronald Reagan. How would you rate him using the thermometer?",Mean = 56.12. * = less than .5 percent,nan,08/1/1982,"Survey Research Center at University of Michigan (ANES American National Election Studies); Center for Political Studies, University of Michigan",National Science Foundation (NSF),American National Election Study 1980 (Pre-Election),09/2/1980,11/3/1980,Y,National adult,1614,nan,Face-to-face interview,"A post-election survey with re-interviews of 1408 (87%) of the pre-election respondents was conducted November 4, 1980-February 7, 1981.",56.0,43.0,2.0
USCBSNYT.062480.R04A,"I'm going to name some Presidential candidates and ask what you think of them. If you haven't heard much about someone I name, just tell me. Do you have a favorable or not favorable opinion about...Ronald Reagan, or don't you know enough about him to have an opinion?",nan,nan,06/24/1980,CBS News; New York Times,nan,CBS News/New York Times Poll,06/18/1980,06/22/1980,Y,National Adult,1517,nan,Telephone Interview,nan,42.0,30.0,28.0
USNBCAP.042881.R08,Do you have a favorable or unfavorable opinion of Ronald Reagan?,nan,nan,04/28/1981,NBC News; Associated Press,nan,NBC News/Associated Press Poll,04/13/1981,04/14/1981,Y,National adult,1604,nan,Telephone Interview,nan,77.0,15.0,8.0
USCBSNYT.011580.R05E,"(I'm going to name some possible Presidential candidates and ask what you think of them. If you haven't heard much about someone I name, just tell me.) Do you have a favorable or unfavorable opinion about...Ronald Reagan..., or don't you know enough about him to have an opinion?",nan,Republicans,01/15/1980,CBS News; New York Times,nan,CBS News/New York Times Poll,01/9/1980,01/13/1980,Y,"National adult, including an oversample of Republicans",1468,nan,Telephone Interview,nan,59.0,25.0,16.0
USLAT.40.R036,"What is your impression of President Ronald Reagan? As of today, is it very favorable, somewhat favorable, somewhat unfavorable, or very unfavorable--or haven't you heard enough about him yet to say?",nan,nan,03/25/1981,Los Angeles Times,nan,Los Angeles Times Poll,03/15/1981,03/22/1981,Y,"National adult including an oversample of Hispanics, African Americans and people in households earning less than $10,000 a year",1681,nan,Telephone Interview,nan,72.0,18.0,10.0
USCBSNYT.020076.R04A,Now I'm going to name some possible (1976) Presidential candidates and ask you what you think of them. Do you have a favorable or unfavorable opinion about... Ronald Reagan?,nan,Have clear impression who Ronald Reagan is (56%),02/29/1976,CBS News; New York Times,nan,CBS News/New York Times Poll,02/2/1976,02/8/1976,Y,National adult,1458,nan,Telephone Interview,nan,54.0,38.0,8.0
USCAMREP.82JAN.R183,"I'm going to read you some names. After each name, I'd like you to tell me whether you have a generally favorable or unfavorable opinion of that person. If you have never heard of someone, please just say so....Ronald Reagan",* = less than .5 percent,nan,01/1/1982,Cambridge Reports/Research International,nan,Cambridge Reports National Omnibus Survey,01/1/1982,01/31/1982,N,National adult,1500,nan,Face-to-face interview,Sample size is approximate.,50.0,42.0,7.0
USGALLUP.1196.R04A,You will notice that the ten boxes on this scale go from the highest position of plus five for someone you have a very favorable opinion of--all the way down to the lowest position of minus five--for someone you have a very unfavorable opinion of. How far up or down the scale would you rate each of the following?... Ronald Reagan,nan,nan,06/14/1982,Gallup Organization,nan,Gallup Poll (AIPO),06/11/1982,06/14/1982,Y,National Adult,1504,nan,Face-to-face interview,nan,67.0,31.0,2.0
USCAMREP.79APR.R295,"I'm going to read you some names. After each name, I'd like you to tell me whether you have a generally favorable or unfavorable opinion of that person. If you have never heard of someone, please just say so....Ronald Reagan",nan,nan,04/1/1979,Cambridge Reports/Research International,nan,Cambridge Reports National Omnibus Survey,04/1/1979,04/30/1979,N,National adult,1500,nan,Face-to-face interview,Sample size is approximate.,36.0,40.0,24.0
USLAT.51.R046,"(Now, I'm going to read you the names of some people in the news. As I read each one, tell me whether or not you have heard enough about that person to form an opinion and, if you have, then I want just your general impression.) What is your impression of President Ronald Reagan? As of today, it is very favorable, somewhat favorable, somewhat unfavorable, or very unfavorable--or haven't you heard enough about him yet to say?",* = less than .5 percent,nan,03/23/1982,Los Angeles Times,nan,Los Angeles Times Poll,03/14/1982,03/18/1982,Y,National adult,1503,nan,Telephone Interview,nan,52.0,34.0,4.0
USLAT.79SEP09.R57,"(Now, I'm going to read the names of some people in the news.  As I read each name, please tell me whether or not you have heard enough about that person yet to make a judgment about him.  And if you have, then I'd like to know your general impression.) What is your impression of...Former Governor Ronald Reagan of California?  As of today is it very favorable, somewhat favorable, somewhat unfavorable or very unfavorable--or haven't you heard enough about him yet to say?",nan,nan,09/30/1979,Los Angeles Times,nan,Los Angeles Times Poll,09/9/1979,09/14/1979,Y,National adult,1448,nan,Telephone Interview,nan,59.0,26.0,15.0
USCAMREP.79OCT.R197,"(I'm going to read you some names. After each name, I'd like you to tell me whether you have a generally favorable or unfavorable opinion of that person. If you have never heard of someone, please just say so.)...Ronald Reagan",nan,nan,10/1/1979,Cambridge Reports/Research International,nan,Cambridge Reports National Omnibus Survey,10/1/1979,10/31/1979,N,National adult,1500,nan,Face-to-face interview,Sample size is approximate.,39.0,44.0,17.0
USLAT.49.R032,"(Now, I'm going to read you the names of some people in the news. As I read each one, tell me whether or not you have heard enough about that person to form an opinion and, if you have, then I want just your general impression.) What is your impression of President Ronald Reagan? As of today, is it very favorable, somewhat favorable, somewhat unfavorable, or very unfavorable--or haven't you heard enough about him yet to say?",* = less than .5 percent,nan,01/1/1982,Los Angeles Times,nan,Los Angeles Times Poll,01/3/1982,01/7/1982,Y,National adult,1509,nan,Telephone Interview,nan,70.0,28.0,2.0
USCAMREP.81JAN.R157,"I'm going to read you some names. After each name, I'd like you to tell me whether you have a generally favorable or unfavorable opinion of that person. If you have never heard of someone, please just say so....Ronald Reagan",nan,nan,01/1/1981,Cambridge Reports/Research International,nan,Cambridge Reports National Omnibus Survey,01/1/1981,01/31/1981,N,National adult,1500,nan,Face-to-face interview,Sample size is approximate.,60.0,27.0,13.0
USGALLUP.1175.Q07G,You will notice that the 10 boxes on this scale go from the highest position of plus five--for someone or something you have a very favorable opinion of--all the way down to the lowest position of minus five--for someone or something you have a very unfavorable opinion of. How far up or how far down the scale would you rate: Ronald Reagan,nan,nan,06/22/1981,Gallup Organization,nan,Gallup Poll (AIPO),06/19/1981,06/22/1981,Y,National Adult,1526,nan,Face-to-face interview,nan,79.0,20.0,2.0
USCBSNYT.060979.R14F,"(I'm going to name some possible (1980) presidential candidates and ask what you think of them. If you haven't heard much about someone I name, just tell me.) Do you have a favorable or unfavorable opinion about...Ronald Reagan..., or don't you know enough about him to have an opinion?",nan,Republicans,06/9/1979,CBS News; New York Times,nan,CBS News/New York Times Poll,06/3/1979,06/6/1979,Y,National Adult,1422,nan,Telephone Interview,nan,64.0,22.0,14.0
USNBCAP.48.R08,What about Ronald Reagan? Have you heard or read enough about Reagan to have an opinion of him? (If 'Yes') Do you have a generally favorable or a generally unfavorable opinion of him?,nan,nan,10/18/1979,NBC News; Associated Press,nan,NBC News/Associated Press Poll,10/15/1979,10/16/1979,Y,National adult,1600,nan,Telephone Interview,nan,51.0,28.0,21.0
USPENN.82AUG.R07,"For each of these people or groups, please tell me if you know the person, or group and if so, whether you are very favorable, somewhat favorable, somewhat unfavorable, or very unfavorable towards the person or group.... Ronald Reagan",nan,nan,09/2/1982,Penn & Schoen Associates,nan,Garth Analysis Survey,08/21/1982,08/22/1982,Y,National registered voters,1000,nan,Telephone Interview,nan,48.0,38.0,4.0
USCAMREP.80APR.R239,"I'm going to read you some names. After each name, I'd like you to tell me whether you have a generally favorable or unfavorable opinion of that person. If you have never heard of someone, please just say so....Ronald Reagan",* = less than .5 percent,nan,04/1/1980,Cambridge Reports/Research International,nan,Cambridge Reports National Omnibus Survey,04/1/1980,04/30/1980,N,National adult,1500,nan,Face-to-face interview,Sample size is approximate.,39.0,44.0,16.0
USCAMREP.79JUL.R269,"(I'm going to read you some names. After each name, I'd like you to tell me whether you have a generally favorable or unfavorable opinion of that person. If you have never heard of someone, please just say so.)...Ronald Reagan",* = less than .5 percent,nan,07/1/1979,Cambridge Reports/Research International,nan,Cambridge Reports National Omnibus Survey,07/1/1979,07/31/1979,N,National adult,1500,nan,Face-to-face interview,Sample size is approximate.,38.0,43.0,18.0
USCAMREP.82OCT.R165,"I'm going to read you some names. After each name, I'd like you to tell me whether you have a generally favorable or unfavorable opinion of that person. If you have never heard of someone, please just say so....Ronald Reagan",* = less than .5 percent,nan,10/1/1982,Cambridge Reports/Research International,nan,Cambridge Reports National Omnibus Survey,10/1/1982,10/31/1982,N,National adult,1500,nan,Face-to-face interview,Sample size is approximate.,44.0,49.0,6.0
USLAT.36.R097,"What is your impression of the job Ronald Reagan did as Governor of California? Is your impression very favorable, somewhat favorable, somewhat unfavorable, or very unfavorable--or haven't you heard enough about it yet to say?",nan,Likely voters (60%),10/15/1980,Los Angeles Times,nan,Los Angeles Times Poll,10/5/1980,10/9/1980,Y,National adult,2853,nan,Telephone Interview,nan,62.0,14.0,24.0
USGALNEW.020480.R1G,"(Do you have a favorable or unfavorable opinion about these (1980) Presidential candidates, or don't you know enough to have an opinion?)...Ronald Reagan",nan,nan,02/4/1980,Gallup Organization,Newsweek,Gallup/Newsweek Poll,01/24/1980,01/24/1980,Y,Registered Republicans,570,nan,Telephone Interview,nan,60.0,33.0,7.0
USLAT.20.R38,"What is your impression of Former Governor Ronald Reagan of California? As of today, is it very favorable, somewhat favorable, somewhat unfavorable, or very unfavorable--or haven't you heard enough about him yet to say?",nan,nan,12/1/1979,Los Angeles Times,nan,Los Angeles Times Poll,12/9/1979,12/12/1979,Y,National adult,1574,nan,Telephone Interview,nan,57.0,32.0,11.0
USLAT.63.R095,"What is your impression of President Ronald Reagan, as of today, is it very favorable, somewhat favorable, somewhat unfavorable, or very unfavorable--or haven't you heard enough about that person yet to say.",nan,nan,11/1/1982,Los Angeles Times,nan,Los Angeles Times Poll,11/14/1982,11/18/1982,Y,National Adult,1475,nan,Telephone Interview,nan,60.0,38.0,2.0
USCBSNYT.76MAY.R04A,"Now I'm going to name some possible (1976) presidential candidates and ask what you think of them. Some people tell us that they have not heard much about some of these candidates--so, if you haven't heard much about someone I name, just tell me. Do you have a favorable or or unfavorable opinion about... Ronald Reagan... or don't you know enough about him to have an opinion?",nan,nan,05/1/1976,CBS News; New York Times,nan,CBS News/New York Times Poll,05/19/1976,05/23/1976,Y,National Adult,1501,nan,Telephone Interview,nan,45.0,35.0,21.0
USCBSNYT.102280.R02A,"I'm going to name some people and ask what you think of them. If you haven't heard much about someone I name, just tell me. Do you have a favorable or not favorable opinion about... Ronald Reagan..., or don't you know enough about him to have an opinion?",nan,Probable electorate,10/22/1980,CBS News; New York Times,nan,CBS News/New York Times Poll,10/16/1980,10/20/1980,Y,National Adult,2136,nan,Telephone Interview,nan,41.0,32.0,27.0
USGALLUP.1163.Q06C,You will notice that the 10 boxes go from the highest position of plus five--for someone or something you have a very favorable opinion of--all the way down to the lowest position of minus five--for someone or something you have a very unfavorable opinion of. How far up or how far down the scale would you rate: Ronald Reagan?,nan,nan,10/13/1980,Gallup Organization,nan,Gallup Poll (AIPO),10/10/1980,10/13/1980,Y,National adult,1593,nan,Face-to-face interview,nan,64.0,37.0,0.0
USCAMREP.82APR.R187,"I'm going to read you some names. After each name, I'd like you to tell me whether you have a generally favorable or unfavorable opinion of that person. If you have never heard of someone, please just say so....Ronald Reagan",* = less than .5 percent,nan,04/1/1982,Cambridge Reports/Research International,nan,Cambridge Reports National Omnibus Survey,04/1/1982,04/30/1982,N,National adult,1500,nan,Face-to-face interview,Sample size is approximate.,49.0,43.0,7.0
USGALLUP.736.Q21B,"IN GENERAL, WOULD YOU SAY YOU HAVE A FAVORABLE OR UNFAVORABLE OPINION OF RONALD REAGAN?",nan,KNOW WHO REAGAN IS OR WHAT HE DOES (75%),10/26/1966,Gallup Organization,nan,Gallup Poll (AIPO),10/21/1966,10/26/1966,Y,National Adult,2417,nan,Face-to-face interview,nan,54.0,18.0,28.0
USGALLUP.955.Q008C,You will notice that the ten boxes on this card go from the highest position of plus five--for someone or something you have a very favorable opinion of--all the way down to the lowest position of minus five--for someone or something you have a very unfavorable opinion of. Please tell me how far up the scale or down the scale you would rate the following. If you do not know the name would you please tell me? Ronald Reagan.,nan,nan,07/20/1976,Gallup Organization,nan,Gallup Poll (AIPO),07/16/1976,07/19/1976,Y,National adult,1518,nan,Face-to-face interview,nan,68.0,28.0,4.0
USCAMREP.81APR.R179,"I'm going to read you some names. After each name, I'd like you to tell me whether you have a generally favorable or unfavorable opinion of that person. If you have never heard of someone, please just say so....Ronald Reagan",nan,nan,04/1/1981,Cambridge Reports/Research International,nan,Cambridge Reports National Omnibus Survey,04/1/1981,04/30/1981,N,National adult,1500,nan,Face-to-face interview,Sample size is approximate.,68.0,22.0,10.0
USCAMREP.81OCT.R173,"I'm going to read you some names. After each name, I'd like you to tell me whether you have a generally favorable or unfavorable opinion of that person. If you have never heard of someone, please just say so....Ronald Reagan",nan,nan,10/1/1981,Cambridge Reports/Research International,nan,Cambridge Reports National Omnibus Survey,10/1/1981,10/31/1981,N,National adult,1500,nan,Face-to-face interview,Sample size is approximate.,54.0,36.0,10.0
USNBCAP.51.R23,Have you heard or read enough about Ronald Reagan to have an opinion of him? (If yes) Do you have a generally favorable or a generally unfavorable opinion of him?,nan,Republicans (29%),12/18/1979,NBC News; Associated Press,nan,NBC News/Associated Press Poll,12/11/1979,12/12/1979,Y,National adult,1595,nan,Telephone Interview,nan,57.0,28.0,15.0
USGALLUP.1155.Q10I,You will notice that the 10 boxes on this scale go from the highest position of plus five--for someone or something you have a very favorable opinion of--all the way down to the lowest position of minus five--for someone or something you have a very unfavorable opinion of. How far up or how far down the scale would you rate the following: Ronald Reagan,nan,nan,05/19/1980,Gallup Organization,nan,Gallup Poll (AIPO),05/16/1980,05/19/1980,Y,National Adult,1582,nan,Face-to-face interview,nan,60.0,27.0,3.0
USGALLUP.1160.Q003AE,You will notice that the 10 boxes on this scale go from the highest position of plus five--for someone you have a favorable opinion of--all the way down to the lowest position of minus five--for someone you have a very unfavorable opinion of. How far up or how far down the scale would you rate the following: Ronald Reagan,nan,nan,08/4/1980,Gallup Organization,nan,Gallup Poll (AIPO),08/1/1980,08/4/1980,Y,National Adult,1538,nan,Face-to-face interview,nan,71.0,25.0,5.0
