QuestionID,QuestionTxt,QuestionNote,SubPopulation,ReleaseDate,SurveyOrg,SurveySponsor,SourceDoc,BegDate,EndDate,ExactDates,SampleDesc,SampleSize,VariableName,IntMethod,StudyNote,Approve,Disapprove,No Opinion
USGALLUP.07JNE04.R30B,"(Next, we'd like to get your overall opinion of some people in the news.  As I read each name, please say if you have a favorable or unfavorable opinion of these people--or if you have never heard of them.) How about...John McCain?",nan,nan,06/29/2007,Gallup Organization,nan,Gallup Poll,06/4/2007,06/24/2007,Y,National adult with oversamples of Blacks and Hispanics,2388,nan,Telephone Interview,The results were weighted to be representative of a national adult population.,44.0,33.0,23.0
USGALLUP.08FBY21.R03B,"(Next, we'd like to get your overall opinion of some people in the news.  As I read each name, please say if you have a favorable or unfavorable opinion of these people--or if you have never heard of them.) How about...John McCain?",nan,nan,02/26/2008,Gallup Organization,USA Today,Gallup/USA Today Poll,02/21/2008,02/24/2008,Y,National adult,2021,Q3B,"Telephone Interview, Cell Phone; Telephone Interview, Landline",nan,56.0,33.0,11.0
USCBS.200803B.Q19,"Is your opinion of John McCain favorable, not favorable, undecided, or haven't you heard enough about John McCain yet to have an opinion?",nan,nan,03/31/2008,CBS News,nan,CBS News Poll,03/20/2008,03/20/2008,Y,Registered voter callback,542,Q19,Telephone Interview,"The respondents were originally interviewed March 15-18, 2008.",37.0,30.0,33.0
USGREEN.07DCJUN.R20,"(Now, I'd like to rate your feelings toward some people and organizations, with one hundred meaning a very warm, favorable feeling, zero meaning a very cold, unfavorable feeling, and fifty meaning not particularly warm or cold.  You can use any number from zero to one hundred, the higher the number the more favorable your feelings are toward that person or organization.  If you have no opinion or never heard of that person or organization, please say so.)...John McCain...Give...John McCain a rating, with 100 meaning a very warm, favorable feeling, zero meaning a very cold, unfavorable feeling, and 50 meaning not particularly warm or cold. (If Don't know, ask:) Would you say you are unable to give an opinion of...John McCain, or have you never heard of...John McCain?",Mean = 46.9,nan,06/19/2007,Greenberg Quinlan Rosner Research,Democracy Corps,Democracy Corps Poll,06/10/2007,06/14/2007,Y,National likely voters in swing districts,1600,nan,Telephone Interview,Likely voters are registered voters who voted in the 2004 election/weren't registered/ineligible/too young to vote and said they are probably or almost certain to vote in the 2008 election.  The sample includes 35 Democratic and 35 Republican-controlled districts.,34.0,37.0,29.0
USGREEN.08DCMAY19.R19,"(Now, I'd like to rate your feelings toward some people and organizations, with 100 meaning a very warm, favorable feeling, zero meaning a very cold, unfavorable feeling, and 50 meaning not particularly warm or cold.  You can use any number from zero to one hundred, the higher the number, the more favorable your feelings are toward that person or organization.  If you have no opinion or never heard of that person or organization, please say so.)...John McCain...Give...John McCain a rating, with 100 meaning a very warm, favorable feeling, zero meaning a very cold, unfavorable feeling, and 50 meaning not particularly warm or cold. (If Don't know, ask:) Would you say you are unable to give an opinion of...John McCain, or have you never heard of...John McCain?",Mean = 47.0,nan,06/3/2008,Greenberg Quinlan Rosner Research,Democracy Corps,Democracy Corps Poll,05/19/2008,05/26/2008,Y,National likely voters in Republican swing districts,1600,nan,Telephone Interview,Likely voters are registered voters who voted in the 2004 election/weren't registered/ineligible/too young to vote and said they are probably or almost certain to vote in the 2008 election.,40.0,39.0,21.0
USORC.062507.R02F,"(Next, we'd like to get your overall opinion of some people in the news.  As I read each name, please say if you have a favorable or unfavorable opinion of these people--or if you have never heard of them.)...Arizona Senator John McCain",nan,nan,06/25/2007,Opinion Research Corporation,Cable News Network (CNN),CNN/Opinion Research Corporation Poll,06/22/2007,06/24/2007,Y,National adult,1029,Q02F,Telephone Interview,nan,46.0,32.0,22.0
USSRBI.120707.R19E,"(Now I'd like to get your feelings on those candidates (for the 2008 Democratic and Republican presidential election nominations) who you know something about.  I would like you to rate each candidates on a scale running from 0 to 10.  If you feel very favorable toward the candidates you would give them a 10.  If you feel very unfavorable you give them a 0.  If you feel neither favorable or unfavorable you would give them a 5.  Of course, you can use any number between 0 and 10 for your rating.)...Arizona Republican Senator John McCain",nan,Asked of Registered voters who said they know a great deal/some about the candidate (76%of registered voters),12/7/2007,"Schulman, Ronca & Bucuvalas, Inc.",Time Magazine,Time/Abt SRBI Poll,11/12/2007,11/19/2007,Y,National adult,1863,Q19E,Telephone Interview,nan,52.0,21.0,28.0
USGALLUP.07JULY12.R45H,"(Next, we'd like to get your overall opinion of some people in the news.  As I read each name, please say if you have a favorable or unfavorable opinion of these people--or if you have never heard of them.) How about...John McCain?",nan,nan,07/18/2007,Gallup Organization,nan,Gallup Poll,07/12/2007,07/15/2007,Y,National adult,1001,Q45H,Telephone Interview,nan,41.0,36.0,22.0
USODFOX.061908.R20,(I'm going to read you the names of several individuals and groups.  Please tell me whether you have a generally favorable or unfavorable opinion of each one.  If you've never heard of someone please just say so.)...John McCain,nan,nan,06/19/2008,Opinion Dynamics,Fox News,FOX News/Opinion Dynamics Poll,06/17/2008,06/18/2008,Y,National registered voters,900,nan,Telephone Interview,nan,58.0,32.0,11.0
31118575.00007,Are you favorable or unfavorable towards...John McCain?,nan,nan,01/17/2008,"Penn, Schoen & Berland Associates",nan,"PSB California Poll: Mark Penn Digital Polling Data Collection and Oral History, GW Libraries, The George Washington University",09/27/2007,10/2/2007,Y,Adult residents of California likely to vote in the 2008 Democratic primary,571,nan,"Telephone Interview, Cell Phone; Telephone Interview, Landline","This survey was conducted on behalf of Hillary Clinton. These data have been made available with the support of the Society of Presidential Pollsters and the Special Collections Research Center, George Washington Libraries and Academic Innovation, The George Washington University. Please contact the Special Collections Research Center for access to materials in the Mark Penn Digital Polling Data Collection and Oral History. Speccoll@gwu.edu",49.0,41.0,10.0
31116630.00004,"Is your opinion of John McCain favorable, unfavorable or haven't you heard enough about him?",nan,nan,04/18/2008,Quinnipiac University Polling Institute,nan,"Blacks Key As Clinton Or Obama Top Mccain In New York, Quinnipiac University Poll Finds; Men Split In Clinton-Mccain Faceoff",04/14/2008,04/15/2008,Y,New York registered voters,1257,nan,Telephone Interview,nan,46.0,36.0,18.0
USORC.070208B.R04B,"(We'd like to get your overall opinion of some people in the news.  As I read each name, please say if you have a favorable or unfavorable opinion of these people--or if you have never heard of them.)...Cindy McCain",nan,Registered voters,07/3/2008,Opinion Research Corporation,Cable News Network (CNN),CNN/Opinion Research Corporation Poll,06/26/2008,06/29/2008,Y,National adult,1026,Q4F,Telephone Interview,nan,39.0,23.0,38.0
USAP.062808.R03E,"(For each of the following individuals, please select if you have a favorable or unfavorable impression of that person.  If you don't know enough about the person to have an opinion, you can say that too.)...John McCain...Very favorable, somewhat favorable, somewhat unfavorable, very unfavorable, don't know enough to say",nan,nan,06/26/2008,Knowledge Networks,Associated Press; Yahoo,Associated Press/Yahoo Poll,06/13/2008,06/23/2008,Y,National adult,1759,nan,Web-based survey,The poll was fielded by Knowledge Networks using its national panel which is randomly selected from the entire national population and subsequently provided Internet access if needed.,50.0,40.0,10.0
USGREEN.08ETHANOL.R17,"(Now, I'd like to rate your feelings toward some people and organizations, with one hundred meaning a very warm, favorable feeling, zero meaning a very cold unfavorable feeling, and fifty meaning not particularly warm or cold.  You can use any number from zero to one hundred, the higher the number the more favorable your feelings are toward that person or organization.  If you have no opinion or never heard of that person or organization, please say so.)...John McCain...Give...John McCain a rating, with 100 meaning a very warm, favorable feeling, zero meaning a very cold, unfavorable feeling, and 50 meaning not particularly warm or cold. (If Don't know, ask:) Would you say you are unable to give an opinion of...John McCain, or have you never heard of...John McCain?",Mean = 47,nan,07/10/2008,Greenberg Quinlan Rosner Research; Public Opinion Strategies,Renewable Fuels Association,Public Support for Ethanol Survey,06/23/2008,07/2/2008,Y,National registered voters,1200,nan,Telephone Interview,nan,38.0,38.0,24.0
USCBSNYT.121007A.R33,"Is your opinion of John McCain favorable, not favorable, undecided, or haven't you heard enough about John McCain yet to have an opinion?",nan,Republican primary voters,12/10/2007,CBS News; New York Times,nan,CBS News/New York Times Poll,12/5/2007,12/9/2007,Y,National adult,1133,nan,Telephone Interview,nan,37.0,32.0,31.0
USCBSNYT.011308A.R28,"Is your opinion of John McCain favorable, not favorable, undecided, or haven't you heard enough about John McCain yet to have an opinion?",nan,Republican primary voters,01/13/2008,CBS News; New York Times,nan,CBS News/New York Times Poll,01/9/2008,01/12/2008,Y,National adult including an oversample of African Americans,1191,Q28,Telephone Interview,There was a total of 185 African-American respondents interviewed.  Results are weighted to be representative of a natonal adult population.,57.0,13.0,29.0
USGREEN.08DCMAR.R10,"(Now, I'd like to rate your feelings toward some people and organizations, with one hundred meaning a very warm, favorable feeling, zero meaning a very cold unfavorable feeling, and fifty meaning not particularly warm or cold.  You can use any number from zero to one hundred, the higher the number the more favorable your feelings are toward that person or organization.  If you have no opinion or never heard of that person or organization, please say so.)...John McCain...Give...John McCain a rating, with 100 meaning a very warm, favorable feeling, zero meaning a very cold, unfavorable feeling, and 50 meaning not particularly warm or cold. (If Don't know, ask:) Would you say you are unable to give an opinion of...John McCain, or have you never heard of...John McCain?",Mean = 50.1,nan,04/3/2008,Greenberg Quinlan Rosner Research,Democracy Corps,Democracy Corps Poll,03/25/2008,03/27/2008,Y,National likely voters,1000,nan,Telephone Interview,Likely voters are registered voters who voted in the 2004 election/weren't registered/ineligible/too young to vote and said they are probably or almost certain to vote in the 2008 election.,43.0,36.0,21.0
USCBS.020308B.R43,"Is your opinion of John McCain favorable, not favorable, undecided, or haven't you heard enough about John McCain yet to have an opinion?",nan,Republican primary voters,02/3/2008,CBS News,nan,CBS News Poll,01/30/2008,02/2/2008,Y,National adult,1232,Q43,Telephone Interview,nan,56.0,21.0,23.0
USTARR.08BATT2.R20,"(Now I would like to read you the names of several individuals and organizations who have been mentioned in the news recently.  For each one, please tell me whether you have heard of that person or organization and if so, whether you have a favorable or an unfavorable impression of them.  If you do not recognize the name, just say so.)...John McCain...(If Favorable/Unfavorable, ask:) Would that be a strongly favorable/unfavorable impression or just a somewhat favorable/unfavorable impression?",* = less than .5%.,nan,05/19/2008,Tarrance Group; Lake Research Partners,George Washington University,George Washington University Battleground 2008 Survey,05/11/2008,05/14/2008,Y,National likely voters,1018,nan,Telephone Interview,Likely voters are registered voters who said they are somewhat/very/extremely likely to vote in 2008.,54.0,40.0,6.0
USODFOX.091307.R12,(I'm going to read you the names of several individuals.  Please tell me whether you have a generally favorable or unfavorable opinion of each one.  If you've never heard of someone please just say so.)...John McCain,nan,nan,09/13/2007,Opinion Dynamics,Fox News,FOX News/Opinion Dynamics Poll,09/11/2007,09/12/2007,Y,National registered voters,900,nan,Telephone Interview,nan,49.0,30.0,20.0
USQUINN.103107.R18,"Is your opinion of--John McCain favorable, unfavorable or haven't you heard enough about him?",nan,nan,10/31/2007,Quinnipiac University Polling Institute,nan,Quinnipiac University Poll,10/23/2007,10/29/2007,Y,National registered voters,1636,nan,Telephone Interview,nan,49.0,25.0,26.0
USCBSNYT.071907A.R035,"Is your opinion of John McCain favorable, not favorable, undecided, or haven't you heard enough about John McCain yet to have an opinion?",nan,Registered voters,07/19/2007,CBS News; New York Times,nan,CBS News/New York Times Poll,07/9/2007,07/17/2007,Y,National adults including an oversample of Women,1554,Q35,Telephone Interview,There was a total of 1068 women interviewed.  Results are weighted to be representative of a national adult population.,29.0,33.0,38.0
31120243.00009,Are you favorable or unfavorable towards...John McCain?,nan,nan,09/11/2007,"Penn, Schoen & Berland Associates",nan,PSB Early September 2007 Tracker,09/9/2007,09/10/2007,Y,National likely voters,403,nan,Telephone Interview,"This survey was conducted on behalf of Hillary Clinton. These data have been made available with the support of the Society of Presidential Pollsters and the Special Collections Research Center, George Washington Libraries and Academic Innovation, The George Washington University. Please contact the Special Collections Research Center for access to materials in the Mark Penn Digital Polling Data Collection and Oral History. Speccoll@gwu.edu",48.0,42.0,10.0
USABCWP.041608.R04B,"Do you have a favorable or unfavorable impression of...John McCain? (If Favorable/Unfavorable, ask:) Do you feel that way strongly or somewhat?",nan,nan,04/16/2008,TNS Intersearch,ABC News; Washington Post,ABC News/Washington Post Poll,04/10/2008,04/13/2008,Y,National adult including an oversample of African Americans and Catholics,1197,Q4B,Telephone Interview,There was a total of 213 African-Americans and a total of 292 Catholics.  Results are weighted to be representative of a national adult population.  Interviews were conducted by TNS Intersearch.,53.0,40.0,7.0
USGALLUP.07NV02.R03D,"(Next, we'd like to get your overall opinion of some people in the news.  As I read each name, please say if you have a favorable or unfavorable opinion of these people--or if you have never heard of them.) How about...John McCain?",nan,nan,11/7/2007,Gallup Organization,USA Today,Gallup/USA Today Poll,11/2/2007,11/4/2007,Y,National adult,1024,Q3D,Telephone Interview,nan,47.0,34.0,19.0
USGREEN.08DCMAY.R017,"(Now, I'd like to rate your feelings toward some people and organizations, with one hundred meaning a very warm, favorable feeling, zero meaning a very cold, unfavorable feeling, and fifty meaning not particularly warm or cold.  You can use any number from zero to one hundred, the higher the number the more favorable your feelings are toward that person or organization.  If you have no opinion or never heard of that person or organization, please say so.)...John McCain...Give...John McCain a rating, with 100 meaning a very warm, favorable feeling, zero meaning a very cold, unfavorable feeling, and 50 meaning not particularly warm or cold. (If Don't know, ask:) Would you say you are unable to give an opinion of...John McCain, or have you never heard of...John McCain?",Mean = 46.4,nan,05/29/2008,Greenberg Quinlan Rosner Research,Democracy Corps,Democracy Corps Poll,05/13/2008,05/15/2008,Y,National likely voters,1014,nan,Telephone Interview,Likely voters are registered voters who voted in the 2004 election/weren't registered/ineligible/too young to vote and said they are probably or almost certain to vote in the 2008 election.,40.0,40.0,20.0
USABCWP.110407.R07B,"Do you have a favorable or unfavorable impression of...John McCain? (If Favorable/Unfavorable, ask:) Do you feel that way strongly or somewhat?",nan,nan,11/4/2007,TNS Intersearch,ABC News; Washington Post,ABC News/Washington Post Poll,10/29/2007,11/1/2007,Y,National adults including an oversample of African Americans,1131,Q7B,Telephone Interview,The results are weighted to be representative of a national adult population.  Interviews were conducted by TNS Intersearch.,44.0,42.0,14.0
USAP.122707.R04I,"(For each of the following individuals, please select if you have a favorable or unfavorable impression of that person.  If you don't know enough about the person to have an opinion, you can say that too....Very favorable, somewhat favorable, somewhat unfavorable, very unfavorable, don't know enough to say)...John McCain",nan,nan,12/27/2007,Knowledge Networks,Associated Press; Yahoo,Associated Press/Yahoo Poll,12/14/2007,12/20/2007,Y,National adult,1821,nan,Web-based survey,The poll was fielded by Knowledge Networks using its national panel which is randomly selected from the entire national population and subsequently provided Internet access.,47.0,29.0,24.0
USCBS.200709B.Q23,"Is your opinion of John McCain favorable, not favorable, undecided, or haven't you heard enough about John McCain yet to have an opinion?",nan,Asked of Registered voters (83%),09/30/2007,CBS News,nan,CBS News Poll,09/14/2007,09/16/2007,Y,National adult,706,Q23,Telephone Interview,nan,22.0,28.0,50.0
USGALLUP.08FEB008.R03C,"(Next, we'd like to get your overall opinion of some people in the news.  As I read each name, please say if you have a favorable or unfavorable opinion of these people--or if you have never heard of them.) How about...John McCain?",nan,nan,02/12/2008,Gallup Organization,USA Today,Gallup/USA Today Poll,02/8/2008,02/10/2008,Y,National adult,1016,Q3C,"Telephone Interview, Cell Phone; Telephone Interview, Landline",nan,54.0,36.0,10.0
USCBS.062907A.R32,"(I'm going to name some possible 2008 presidential candidates and ask you what you think of them.  If you haven't heard much about someone I name, just tell me.)...Is your opinion of John McCain favorable, not favorable, undecided, or haven't you heard enough about John McCain yet to have an opinion?",* = less than .5%.,Registered voters,06/29/2007,CBS News,nan,CBS News Poll,06/26/2007,06/28/2007,Y,National adult,836,Q32,Telephone Interview,nan,27.0,29.0,44.0
USPSRNEW.042608.R05C,"(We'd like your overall opinion of the three (2008) presidential (election) candidates still in the race.  As I read each name, please tell me if you have a favorable or unfavorable opinion of this candidate--or if you had never heard of them before this interview.) What about...John McCain?  Do you have a favorable or unfavorable opinion of him?",nan,Registered voters,04/26/2008,Princeton Survey Research Associates International,Newsweek,Princeton Survey Research Associates International/Newsweek Poll,04/24/2008,04/25/2008,Y,National adult,1371,Q5C,Telephone Interview,nan,51.0,41.0,8.0
USPSRNEW.052308.R05C,"(We'd like your overall opinion of the (2008) presidential (election) candidates.  As I read each name, please tell me if you have a favorable or unfavorable opinion of this person--or if you had never heard of them before this interview.) What about...John McCain?  Do you have a favorable or unfavorable opinion of him?",nan,Registered voters,05/23/2008,Princeton Survey Research Associates International,Newsweek,Princeton Survey Research Associates International/Newsweek Poll,05/21/2008,05/22/2008,Y,National adult,1399,Q5C,Telephone Interview,nan,54.0,40.0,6.0
USODFOX.122007.R09,(I'm going to read you the names of several individuals.  Please tell me whether you have a generally favorable or unfavorable opinion of each one.  If you've never heard of someone please just say so.)...John McCain,nan,nan,12/20/2007,Opinion Dynamics,Fox News,FOX News/Opinion Dynamics Poll,12/18/2007,12/19/2007,Y,National registered voters,900,nan,Telephone Interview,nan,53.0,29.0,18.0
USGALLUP.07APR13.R07C,"(We'd like to get your overall opinion of some people in the news.  As I read each name, please say if you have a favorable or unfavorable opinion of these people--or if you have never heard of them.) How about...John McCain?",nan,nan,04/17/2007,Gallup Organization,USA Today,Gallup/USA Today Poll,04/13/2007,04/15/2007,Y,National adult,1007,Q7C,Telephone Interview,nan,51.0,32.0,16.0
USAP.020108.R03I,"(For each of the following individuals, please select if you have a favorable or unfavorable impression of that person.  If you don't know enough about the person to have an opinion, you can say that too.)...John McCain...Very favorable, somewhat favorable, somewhat unfavorable, very unfavorable, don't know enough to say",nan,nan,nan,Knowledge Networks,Associated Press; Yahoo,Associated Press/Yahoo Poll: January 2008,01/18/2008,01/28/2008,Y,National adult,2016,nan,Web-based survey,nan,50.0,28.0,21.0
31119475.00005,Are you favorable or unfavorable towards...John McCain?,nan,nan,01/16/2008,"Penn, Schoen & Berland Associates",nan,PSB January 2008 Missouri Tracker,01/14/2008,01/15/2008,Y,Missouri likely Democratic primary voters,405,nan,"Telephone Interview, Cell Phone; Telephone Interview, Landline","This survey was conducted on behalf of Hillary Clinton. These data have been made available with the support of the Society of Presidential Pollsters and the Special Collections Research Center, George Washington Libraries and Academic Innovation, The George Washington University. Please contact the Special Collections Research Center for access to materials in the Mark Penn Digital Polling Data Collection and Oral History. Speccoll@gwu.edu",50.0,42.0,8.0
USQUINN.061307.R16,"Is your opinion of--John McCain favorable, unfavorable or haven't you heard enough about him?",nan,nan,06/13/2007,Quinnipiac University Polling Institute,nan,Quinnipiac University Poll,06/5/2007,06/11/2007,Y,National registered voters,1711,nan,Telephone Interview,nan,45.0,28.0,26.0
USGALLUP.08MARC14.R05B,"(We'd like to get your overall opinion of some people in the news.  As I read each name, please say if you have a favorable or unfavorable opinion of these people--or if you have never heard of them.) How about...John McCain?",nan,nan,03/18/2008,Gallup Organization,USA Today,Gallup/USA Today Poll,03/14/2008,03/16/2008,Y,National adult,1025,Q5B,"Telephone Interview, Cell Phone; Telephone Interview, Landline",nan,67.0,27.0,7.0
USPSRNEW.041808.R10C,"(We'd like your overall opinion of the three (2008) presidential (election) candidates still in the race.  As I read each name, please tell me if you have a favorable or unfavorable opinion of this candidate--or if you had never heard of them before this interview.) What about...John McCain?  Do you have a favorable or unfavorable opinion of him?",nan,Registered voters,04/18/2008,Princeton Survey Research Associates International,Newsweek,Princeton Survey Research Associates International/Newsweek Poll,04/16/2008,04/17/2008,Y,National adult,1356,Q10C,Telephone Interview,nan,52.0,42.0,6.0
USPSRA.013108.R08D,"(Now I'd like your views on some people.)...John McCain...Would you say your overall opinion of...John McCain is very favorable, mostly favorable, mostly unfavorable, or very unfavorable?",nan,nan,01/31/2008,Princeton Survey Research Associates International,Pew Research Center for the People & the Press,Pew Research Center for the People & the Press Political Communications Survey,12/19/2007,12/30/2007,Y,National adult,1430,Q8D,"Telephone Interview, Cell Phone; Telephone Interview, Landline","1089 respondents were interviewed on a landline telephone and 341 were interviewed on a cell phone, including 113 who had no landline telephone.",46.0,34.0,20.0
USPSRNEW.062008A.R03B,"(We'd like your overall opinion of some people in politics.  If I mention someone you have never heard of before this interview, just tell me.) What about...John McCain?  Do you have a favorable or unfavorable opinion of him?",nan,Registered voters,06/20/2008,Princeton Survey Research Associates International,Newsweek,Princeton Survey Research Associates International/Newsweek Poll,06/18/2008,06/19/2008,Y,National adult,1010,Q3B,Telephone Interview,nan,49.0,37.0,14.0
USCBSNYT.091007.R22,"Is your opinion of John McCain favorable, not favorable, undecided, or haven't you heard enough about John McCain yet to have an opinion?",nan,Registered voters,09/10/2007,CBS News; New York Times,nan,CBS News/New York Times Poll,09/4/2007,09/9/2007,Y,National adults including an oversample adults who have family members now serving in the US Armed Forces or Reserves,1264,nan,Telephone Interview,Results are weighted to be representative of a national adult population.,26.0,28.0,46.0
USQUINN.071508.R03,"Is your opinion of--John McCain favorable, unfavorable or haven't you heard enough about him?",nan,nan,07/15/2008,Quinnipiac University Polling Institute,nan,Quinnipiac University Poll,07/8/2008,07/13/2008,Y,National likely voters,1725,nan,Telephone Interview,nan,50.0,31.0,16.0
USORC.020408.R01E,"(We'd like to get your overall opinion of some people in the news.  As I read each name, please say if you have a favorable or unfavorable opinion of these people--or if you have never heard of them.)...Arizona Senator John McCain",nan,nan,02/4/2008,Opinion Research Corporation,Cable News Network (CNN),CNN/Opinion Research Corporation Poll,02/1/2008,02/3/2008,Y,National adults including an oversample of African Americans,1192,Q1D,Telephone Interview,There was a total of 229 African-American respondents.  Results were weighted to be representative of a national adult population.,53.0,36.0,11.0
USAP.122807.R04I,"(For each of the following individuals, please select if you have a favorable or unfavorable impression of that person.  If you don't know enough about the person to have an opinion, you can say that too.)...John McCain",nan,nan,12/27/2007,Knowledge Networks,Associated Press; Yahoo,Associated Press/Yahoo Poll,12/14/2007,12/20/2007,Y,National adult,1821,nan,Web-based survey,The poll was fielded by Knowledge Networks using its national panel which is randomly selected from the entire national population and subsequently provided Internet access.,47.0,29.0,24.0
USGALLUP.08JUN15.R08A,"We'd like to get your overall opinion of some people in the news.  As I read each name, please say if you have a favorable or unfavorable opinion of these people--or if you have never heard of them.  How about...John McCain?",nan,nan,06/23/2008,Gallup Organization,USA Today,Gallup/USA Today Poll,06/15/2008,06/19/2008,Y,National adult,1625,Q8A,"Telephone Interview, Cell Phone; Telephone Interview, Landline",nan,59.0,35.0,6.0
USGALLUP.07DCM14.R05E,"(Next, we'd like to get your overall opinion of some people in the news.  As I read each name, please say if you have a favorable or unfavorable opinion of these people--or if you have never heard of them.) How about...John McCain?",nan,nan,12/18/2007,Gallup Organization,USA Today,Gallup/USA Today Poll,12/14/2007,12/16/2007,Y,National adult,1011,Q5E,Telephone Interview,nan,54.0,30.0,16.0
USGALLUP.08ARL18.R05B,"(We'd like to get your overall opinion of some people in the news.  As I read each name, please say if you have a favorable or unfavorable opinion of these people--or if you have never heard of them.) How about...John McCain?",nan,nan,04/29/2008,Gallup Organization,USA Today,Gallup/USA Today Poll,04/18/2008,04/20/2008,Y,National adult,1016,Q5B,"Telephone Interview, Cell Phone; Telephone Interview, Landline",nan,60.0,33.0,8.0
USQUINN.081507.R16,"Is your opinion of--John McCain favorable, unfavorable or haven't you heard enough about him?",nan,nan,08/15/2007,Quinnipiac University Polling Institute,nan,Quinnipiac University Poll,08/7/2007,08/13/2007,Y,National registered voters,1545,nan,Telephone Interview,nan,42.0,28.0,30.0
USGALLUP.07OCT04.R30D,"(We'd like to get your overall opinion of some people in the news.  As I read each name, please say if you have a favorable or unfavorable opinion of these people--or if you have never heard of them.) How about...John McCain?",nan,nan,10/9/2007,Gallup Organization,nan,Gallup Poll,10/4/2007,10/7/2007,Y,National adult,1010,Q30D,Telephone Interview,nan,46.0,31.0,22.0
USODFOX.043008.R06,(I'm going to read you the names of several individuals and groups.  Please tell me whether you have a generally favorable or unfavorable opinion of each one.  If you've  never heard of someone please just say so.)...John McCain,nan,nan,04/30/2008,Opinion Dynamics,Fox News,FOX News/Opinion Dynamics Poll,04/28/2008,04/29/2008,Y,National registered voters,900,nan,Telephone Interview,nan,49.0,37.0,14.0
USABCWP.011408.R21B,"Do you have a favorable or unfavorable impression of...John McCain? (If Favorable/Unfavorable, ask:) Do you feel that way strongly or somewhat?",nan,nan,01/14/2008,TNS Intersearch,ABC News; Washington Post,ABC News/Washington Post Poll,01/9/2008,01/12/2008,Y,National adult including an oversample of African Americans,1130,Q17B,Telephone Interview,The sample included 202 blacks.  Results are weighted to be representative of a national adult population.  Interviews were conducted by TNS Intersearch.,59.0,30.0,11.0
USAP.013108.R03I,"(For each of the following individuals, please select if you have a favorable or unfavorable impression of that person.  If you don't know enough about the person to have an opinion, you can say that too.)...John McCain...Very favorable, somewhat favorable, somewhat unfavorable, very unfavorable, don't know enough to say",nan,nan,nan,Knowledge Networks,Associated Press; Yahoo,Associated Press/Yahoo Poll: January 2008,01/18/2008,01/28/2008,Y,National adult,2016,nan,Web-based survey,nan,50.0,28.0,21.0
USPSRA.052908.R02A,"I'd like your views on some people.  As I read some names, please tell me if you have a favorable or unfavorable opinion of each person....John McCain...Would you say your overall opinion of...John McCain is very favorable, mostly favorable, mostly unfavorable, or very unfavorable?",nan,nan,05/29/2008,Princeton Survey Research Associates International,Pew Research Center for the People & the Press,Pew Research Center for the People & the Press Political Survey,05/21/2008,05/25/2008,Y,National adult,1505,Q2A,Telephone Interview,nan,46.0,44.0,10.0
31119358.00008,Are you favorable or unfavorable towards...John McCain?,nan,nan,01/15/2008,"Penn, Schoen & Berland Associates",nan,PSB January 2008 Georgia likely Democratic primary voters,01/13/2008,01/14/2008,Y,Georgia likely Democratic primary voters,410,nan,"Telephone Interview, Cell Phone; Telephone Interview, Landline","This survey was conducted on behalf of Hillary Clinton. These data have been made available with the support of the Society of Presidential Pollsters and the Special Collections Research Center, George Washington Libraries and Academic Innovation, The George Washington University. Please contact the Special Collections Research Center for access to materials in the Mark Penn Digital Polling Data Collection and Oral History. Speccoll@gwu.edu",53.0,37.0,10.0
USCBS.060408A.R13,"Is your opinion of John McCain favorable, not favorable, undecided, or haven't you heard enough about John McCain yet to have an opinion?",nan,Registered voters,06/4/2008,CBS News,nan,CBS News Poll,05/30/2008,06/3/2008,Y,National adult,1038,Q13,Telephone Interview,nan,34.0,37.0,29.0
USGREEN.08DCJAN.R17,"(Now I'd like to rate your feelings toward some people and organizations, with one hundred meaning a very warm, favorable feeling, zero meaning a very cold unfavorable feeling, and fifty meaning not particularly warm or cold.  You can use any number from zero to one hundred, the higher the number the more favorable your feelings are toward that person or organization.  If you have no opinion or never heard of that person or organization, please say so.)...John McCain...Give...John McCain a rating, with 100 meaning a very warm, favorable feeling, zero meaning a very cold, unfavorable feeling, and 50 meaning not particularly warm or cold.  (If Don't know, ask:) Would you say you are unable to give an opinion of...John McCain, or have you never heard of...John McCain?",Mean = 51.4,nan,01/31/2008,Greenberg Quinlan Rosner Research,Democracy Corps,Democracy Corps Poll,01/21/2008,01/27/2008,Y,National likely voters in Republican swing districts,1850,nan,Telephone Interview,Likely voters are registered voters who voted in the 2004 election/weren't registered/ineligible/too young to vote and said they are probably or almost certain to vote in the 2008 election.  The 40 most competitive Republican held districts were surveyed.,42.0,33.0,25.0
USCBS.041107.R25,"Is your opinion of John McCain favorable, not favorable, undecided, or haven't you heard enough about John McCain yet to have an opinion?",nan,Registered voters,04/13/2007,CBS News,nan,CBS News Poll,04/9/2007,04/12/2007,Y,National adult,994,Q25,Telephone Interview,nan,26.0,31.0,43.0
