QuestionID,QuestionTxt,QuestionNote,SubPopulation,ReleaseDate,SurveyOrg,SurveySponsor,SourceDoc,BegDate,EndDate,ExactDates,SampleDesc,SampleSize,VariableName,IntMethod,StudyNote,Approve,Disapprove,No Opinion
USCBSNYT.060496.R020,"(Is your opinion of Bob Dole favorable, not favorable, undecided, or haven't you heard enough about Bob Dole yet to have an opinion?) (If undecided, haven't heard enough, or refused, ask:) If you had to choose, would you say your opinion of Bob Dole is favorable or not favorable?",nan,Registered voters,06/4/1996,CBS News; New York Times,nan,CBS News/New York Times Poll,05/31/1996,06/3/1996,Y,National adult,1200,nan,Telephone Interview,nan,47.0,48.0,5.0
USGALLUP.96ETFINL.Q04B,"(I will read off the names of some people in the news. As I read each name, please say whether you have a favorable or unfavorable opinion of this person--or if you have never heard of him.)... Bob Dole",nan,Asked of registered voters/don't need to register (82%),09/28/1996,Gallup Organization,CNN; USA Today,Gallup/CNN/USA Today Poll,09/2/1996,11/4/1996,Y,National adult,1200,nan,Telephone Interview,Data is from the 1996 General Election Tracking Survey of independent three day (September) or two day (October-November) tracking results.,50.0,42.0,9.0
USTARR.100796.R2,"(Now, I would like to read you the names of some individuals who have been mentioned in the news recently. For each one, please tell me whether you have a favorable or an unfavorable impression of that person. If you do not recognize the name, just say so.)... Bob Dole",nan,nan,10/8/1996,The Tarrance Group; Lake Research,Hotline; Tarrance Group; Lake Research,HOTLINE/Battleground Tracking Poll,10/2/1996,10/7/1996,Y,National likely voters,1000,nan,Telephone Interview,"Interviews conducted Oct. 2-3, 6-7",45.0,46.0,9.0
USYANKP.022396.R17B,"(I'm going to read you the names of some people in the news today. Please tell me whether you have generally favorable or generally unfavorable impressions of that person, or whether you are not familiar enough with that person to say one way or the other.)... Bob Dole",nan,nan,02/23/1996,"Yankelovich Partners, Inc.",Time Magazine; Cable News Network (CNN),Time/CNN/Yankelovich Partners Poll,02/21/1996,02/22/1996,Y,National adult including an oversample of 160 registered Republicans and Independents who lean Republican,1218,Q17C,Telephone Interview,The survey included an oversample of Republicans/Republican leaners bringing their total to 526. Results were weighted to be representative of the national adult population.,43.0,36.0,21.0
USCBSNYT.040696.R22,"Is your opinion of Bob Dole favorable, not favorable, undecided, or haven't you heard enough about Bob Dole yet to have an opinion?",nan,Registered voters,04/6/1996,CBS News; New York Times,nan,CBS News/New York Times Poll,03/31/1996,04/2/1996,Y,National Adult,1257,nan,Telephone Interview,nan,36.0,36.0,28.0
USGALLUP.96E1014T.Q04B,"(I will read off the names of some people in the news. As I read each name, please say whether you have a favorable or unfavorable opinion of this person--or if you have never heard of him.)... Bob Dole",nan,Asked of registered voters/don't need to register (82%),09/28/1996,Gallup Organization,CNN; USA Today,Gallup/CNN/USA Today Poll,09/2/1996,11/4/1996,Y,National adult,1200,nan,Telephone Interview,Data is from the 1996 General Election Tracking Survey of independent three day (September) or two day (October-November) tracking results.,55.0,38.0,8.0
USGALLUP.96E1013T.Q04B,"(I will read off the names of some people in the news. As I read each name, please say whether you have a favorable or unfavorable opinion of this person--or if you have never heard of him.)... Bob Dole",nan,Asked of registered voters/don't need to register (84%),09/28/1996,Gallup Organization,CNN; USA Today,Gallup/CNN/USA Today Poll,09/2/1996,11/4/1996,Y,National adult,1200,nan,Telephone Interview,Data is from the 1996 General Election Tracking Survey of independent three day (September) or two day (October-November) tracking results.,53.0,39.0,8.0
USGALLUP.19969608025A.Q08B,"(Now I will read off the names of some people in the news.  As I read each name, please say whether you have a favorable or unfavorable opinion of this person--or if you have never heard of him or her.)...Bob Dole",* = less than .5%.,Asked of Registered voters/Don't need to register (83%),09/30/1996,Gallup Organization,Cable News Network (CNN); USA Today,Gallup/CNN/USA Today Poll,08/30/1996,09/1/1996,Y,National adult,1210,Q8B,Telephone Interview,nan,53.0,39.0,7.0
USCBS.96AG26.Q03,"Is your opinion of Bob Dole favorable, not favorable, undecided, or haven't you heard enough about Bob Dole yet to have an opinion?",nan,Asked of registered voters (74%),08/29/1996,CBS News,nan,CBS News Poll,08/26/1996,08/28/1996,Y,National adult,1804,nan,"Telephone Interview, Landline",nan,27.0,35.0,37.0
USYANKP.101596.R14E,"(I'm going to read you the names of some people in the news today. Please tell me whether you have generally favorable or generally unfavorable impressions of that person, or whether you are not familiar enough with that person to say one way or the other.)... Bob Dole",nan,nan,10/15/1996,"Yankelovich Partners, Inc.",Time Magazine; Cable News Network (CNN),Time/CNN/Yankelovich Partners Poll,10/10/1996,10/11/1996,Y,National adult,2007,Q14E,Telephone Interview,nan,46.0,42.0,12.0
USCBSNYT.081996.R03,"Is your opinion of Bob Dole favorable, not favorable, undecided, or haven't you heard enough about Bob Dole yet to have an opinion?",nan,Registered voters.,08/19/1996,CBS News; New York Times,nan,CBS News/New York Times Poll,08/16/1996,08/18/1996,Y,National adult,1138,nan,Telephone Interview,nan,29.0,32.0,39.0
USTARR.092596.R2,"(Now, I would like to read you the names of some individuals who have been mentioned in the news recently. For each one, please tell me whether you have a favorable or an unfavorable impression of that person. If you do not recognize the name, just say so.)... Bob Dole",nan,nan,09/26/1996,The Tarrance Group; Lake Research,Hotline; Tarrance Group; Lake Research,HOTLINE/Battleground Tracking Poll,09/22/1996,09/25/1996,Y,National likely voters,1000,nan,Telephone Interview,nan,46.0,46.0,8.0
USGALLUP.96E1019T.Q04B,"(I will read off the names of some people in the news. As I read each name, please say whether you have a favorable or unfavorable opinion of this person--or if you have never heard of him.)... Bob Dole",nan,Asked of registered voters/don't need to register (83%). * = less than .5 percent,09/28/1996,Gallup Organization,CNN; USA Today,Gallup/CNN/USA Today Poll,09/2/1996,11/4/1996,Y,National adult,1200,nan,Telephone Interview,Data is from the 1996 General Election Tracking Survey of independent three day (September) or two day (October-November) tracking results.,49.0,43.0,7.0
USGALLUP.96AG14.R03B,"(I will read off the names of some people in the news. As I read each name, please say whether you have a favorable or unfavorable opinion of this person--or if you have never heard of him.)... Bob Dole",nan,Asked of registered voters/don't need to register (79%).,08/1/1996,Gallup Organization,Cable News Network (CNN); USA Today,Gallup/CNN/USA Today Poll,08/14/1996,08/15/1996,Y,National adult,874,nan,Telephone Interview,nan,50.0,38.0,11.0
USCBSNYT.090596.R03,"Is your opinion of Bob Dole favorable, not favorable, undecided, or haven't you heard enough about Bob Dole yet to have an opinion?",nan,Registered voters.,09/5/1996,CBS News; New York Times,nan,CBS News/New York Times Poll,09/2/1996,09/4/1996,Y,National adult,1281,nan,Telephone Interview,nan,30.0,35.0,35.0
USPSRA.011896.R17C,"(I'd like your views on some people and things in the news. As I read from a list, please tell me which category best describes your overall opinion of who or what I name.) Would you say your overall opinion of...Bob Dole... is very favorable, mostly favorable, mostly unfavorable, or very unfavorable?",* = less than .5 percent,nan,01/18/1996,Princeton Survey Research Associates,Pew Research Center for the People & the Press,Pew Research Center for the People & the Press Poll,01/11/1996,01/14/1996,Y,National adult,1200,nan,Telephone Interview,nan,52.0,43.0,5.0
USGALLUP.322052.Q04D,"(I'd like your overall opinion of some people in the news.) In general, do you have a favorable or unfavorable opinion of... Senate Minority Leader, Bob Dole?",nan,nan,03/1/1993,Gallup Organization,Cable News Network (CNN); USA Today,Gallup/CNN/USA Today Poll,03/22/1993,03/24/1993,Y,National adult,1003,nan,Telephone Interview,nan,54.0,26.0,20.0
USCBS.060995.R11A,"(Is your opinion of Bob Dole favorable, not favorable, undecided, or haven't you heard enough about Bob Dole yet to have an opinion?) (If Undecided, Haven't heard enough, Refused, ask:) If you had to choose, would you say your opinion of Bob Dole is favorable, or not favorable?",nan,nan,06/9/1995,CBS News,Tokyo Broadcasting System,CBS News Poll,06/4/1995,06/6/1995,Y,National adult,1256,nan,"Telephone Interview, Landline",nan,42.0,41.0,17.0
USPSRA.120894.R13J,"(I'd like your views on some people, organizations and things in the news. As I read from a list, please tell me which category best describes your overall opinion of who or what I name.) Would you say your overall opinion of... Bob Dole... is very favorable, mostly favorable, mostly unfavorable, or very unfavorable?",nan,nan,12/8/1994,Princeton Survey Research Associates,Times Mirror,News Interest Index Poll,12/1/1994,12/4/1994,Y,National adult,1511,nan,Telephone Interview,nan,58.0,28.0,14.0
USCPS.94POST.QB11C,"(I'd like to get your feelings toward some of our political leaders and other people who have been in the news. I'll read the name of a person and I'd like you to rate that person using something called the feeling thermometer. You can choose any number between 0 and 100. The higher the number, the warmer or more favorable you feel toward that person, the lower the number, the colder or less favorable. You would rate the person at the 50 degree mark if you feel neither warm nor cold toward them. If we come to a person whose name you don't recognize, you don't need to rate that person. Just tell me and we'll move on to the next one.)...Robert Dole?",* = less than .5 percent.,nan,05/1/1995,"Survey Research Center at University of Michigan (ANES American National Election Studies); Center for Political Studies, University of Michigan",National Science Foundation (NSF),American National Election Study 1994 (Post-Election),11/9/1994,01/9/1995,Y,National adult and members of the 1992 ANES panel,1795,nan,Face-to-face interview; Computer-assisted personal interview (CAPI),"The survey included 1136 respondents who were first interviewed in the study, and 759 panel respondents first interviewed in the 1992 pre-election survey. The results are weighted to be representative of a national adult population.",37.0,35.0,37.0
USCBSNYT.110294.R34,"Is your opinion of Bob Dole favorable, not favorable, undecided, or haven't you heard enough about Bob Dole yet to have an opinion?",nan,nan,11/2/1994,CBS News; New York Times,nan,CBS News/New York Times Poll,10/29/1994,11/1/1994,Y,National Adult,1429,nan,Telephone Interview,nan,22.0,24.0,54.0
USABCWP.052394.R33C,"(I am going to read you a few names. For each please tell me if you have a favorable or unfavorable impression of that person, or perhaps you don't know enough to say.) How about... Bob Dole?",nan,nan,05/23/1994,ABC News; Washington Post,nan,ABC News/Washington Post Poll,05/12/1994,05/15/1994,Y,National adult,1523,nan,"Telephone Interview, Landline",nan,47.0,27.0,27.0
USYANKP.121294.R12A1,"(Next I'm going to read you the names of some people in the news today, Please tell me whether you have generally favorable or generally unfavorable impressions of that person, or whether you are not familiar enough with that person to say one way or the other.)...Robert Dole",nan,nan,12/12/1994,"Yankelovich Partners, Inc.",Time Magazine; Cable News Network (CNN),Time/CNN/Yankelovich Partners Poll,12/7/1994,12/8/1994,Y,National adult sample of 800 and an oversample of 300 Catholics,1100,nan,Telephone Interview,The survey included 800 national adults plus an oversample of Catholics. Only the national adults are reported here.,48.0,25.0,27.0
USGALLUP.807016.Q07D,"(Next, I will read off the names of some people in the news. As I read each name, tell me if you have a favorable or unfavorable opinion of this person--or if you have never heard of him or her.)...Senate Majority Leader, Bob Dole",nan,nan,07/1/1994,Gallup Organization,Cable News Network (CNN); USA Today,Gallup/CNN/USA Today Poll,07/15/1994,07/17/1994,Y,National adult,1001,nan,Telephone Interview,nan,51.0,30.0,19.0
USGALLUP.95AP17.R09B,"(Next, I'd like your overall opinion of some people in the news. As I read each name, tell me if you have a favorable or unfavorable opinion of this person--or if you have never heard of him or her.)... Senate Majority Leader, Bob Dole",nan,nan,04/1/1995,Gallup Organization,Cable News Network (CNN); USA Today,Gallup/CNN/USA Today Poll,04/17/1995,04/19/1995,Y,National adult,1007,nan,Telephone Interview,nan,57.0,33.0,11.0
USMELL.95OC07.R08,"(I would like to read you the names of several individuals and institutions that have been mentioned in the news recently. For each one, please tell me whether you have a favorable or an unfavorable impression of that person. If you do not recognize the name, just say so.)... Bob Dole",nan,nan,10/7/1995,The Tarrance Group; Mellman-Lazarus-Lake,U.S. News & World Report,U.S. News & World Report Poll,09/30/1995,10/2/1995,Y,National registered voters,1000,nan,Telephone Interview,nan,46.0,36.0,17.0
USYANKP.101994.R07D,"(Next I'm going to read you the names of some people in the news today. Please tell me whether you have generally favorable or generally unfavorable impressions of that person, or whether you are not familiar enough with that person to say one way or the other.)... Robert Dole",nan,nan,10/19/1994,"Yankelovich Partners, Inc.",Time Magazine; Cable News Network (CNN),Time/CNN/Yankelovich Partners Poll,10/11/1994,10/12/1994,Y,National adult,800,nan,Telephone Interview,nan,39.0,32.0,29.0
USNBCWSJ.030388.R11,"In general, do you have a favorable or unfavorable opinion of him (Robert Dole)?",nan,Asked of Republican likely voters who have heard or read about Dole (23% of total sample),03/3/1988,NBC News; Wall Street Journal,nan,NBC News/Wall Street Journal Poll,02/28/1988,03/1/1988,Y,National Adult; likely voters,1368,nan,Telephone Interview,nan,64.0,24.0,12.0
USCBSNYT.102595.R48A,"(Is your opinion of Bob Dole favorable, not favorable, undecided, or haven't you heard enough about Bob Dole yet to have an opinion?) (If undecided, haven't heard enough, or refused, ask:) If you had to choose, would you say your opinion of Bob Dole is favorable or not favorable?",nan,nan,10/25/1995,CBS News; New York Times,nan,CBS News/New York Times Poll,10/22/1995,11/8/1995,Y,National Adult    (Callback on 11/8/95),1269,nan,Telephone Interview,nan,46.0,43.0,11.0
USGALLUP.95JUL7.R14F,"(I'd like your overall opinion of some people in the news. As I read each name, tell me if you have a favorable or unfavorable opinion of this person--or if you have never heard of him or her.)... Senate Majority Leader, Bob Dole",* = less than .5 percent,nan,07/1/1995,Gallup Organization,Cable News Network (CNN); USA Today,Gallup/CNN/USA Today Poll,07/7/1995,07/9/1995,Y,National adult + an Oversample of 326 California Adults,1127,nan,Telephone Interview,nan,59.0,29.0,12.0
USYANKP.95007.Q05B,"(I'm going to read you the names of some people in the news today. Please tell me whether you have generally favorable or generally unfavorable impressions of that person, or whether you are not familiar enough with that person to say one way or the other.) Robert Dole?",nan,nan,03/1/1995,"Yankelovich Partners, Inc.",Time Magazine; Cable News Network (CNN),Time/CNN/Yankelovich Partners Poll,03/22/1995,03/23/1995,Y,National adult including an oversample of 260 Blacks,1060,nan,Telephone Interview,The study included an oversample of blacks. Results are weighted to be representative of the national adult population.,44.0,28.0,28.0
USCBSNYT.87APR.R08D,"(I'm going to name some public figures and ask what you think of them. If you haven't heard much about someone I name, just tell me.) Is your opinion of... Bob Dole... favorable, not favorable, undecided, or haven't you heard enough about... Bob Dole... yet to have an opinion?",nan,nan,04/1/1987,CBS News; New York Times,nan,CBS News/New York Times Poll,04/5/1987,04/8/1987,Y,National Adult,1045,nan,Telephone Interview,Release also contains responses from a Jewish sample.,22.0,8.0,78.0
USABCWP.184.R06D,"(I am going to mention the names of some top government officials. After each please tell me whether you have a favorable or unfavorable impression of that person or if, perhaps, you don't know enough about him to say.)...Senate Majority Leader Robert Dole.",nan,nan,03/31/1985,Chilton Research Services,ABC News; Washington Post,ABC News/Washington Post Poll,02/22/1985,02/26/1985,Y,National adult,1506,nan,Telephone Interview,nan,45.0,14.0,41.0
USCBS.060995.R11,"Is your opinion of Bob Dole favorable, not favorable, undecided, or haven't you heard enough about Bob Dole yet to have an opinion?",nan,nan,06/9/1995,CBS News,Tokyo Broadcasting System,CBS News Poll,06/4/1995,06/6/1995,Y,National adult,1256,nan,"Telephone Interview, Landline",nan,20.0,23.0,57.0
USCBS.101695.R03,"Is your opinion of Bob Dole favorable, not favorable, undecided, or haven't you heard enough about Bob Dole yet to have an opinion?",nan,nan,10/16/1995,CBS News,nan,CBS News Poll,10/12/1995,10/14/1995,Y,National adult,1313,nan,"Telephone Interview, Landline",The sample includes a black oversample. The survey was weighted to be representative of a national adult population.,16.0,27.0,57.0
USCBSNYT.110579.R20B,"(I'm going to name some possible (1980) Presidential candidates and ask what you think of them. If you haven't heard much about someone I name, just tell me.) Do you have a favorable or unfavorable opinion about...Robert Dole..., or don't you know enough about him to have an opinion?",nan,Republicans,11/5/1979,CBS News; New York Times,nan,CBS News/New York Times Poll,10/29/1979,11/3/1979,Y,National adult,1385,nan,Telephone Interview,nan,10.0,18.0,72.0
USGALLUP.TM987R.R08K,"Is your opinion of... Bob Dole... very favorable, mostly favorable, mostly unfavorable, or very unfavorable?",nan,nan,09/1/1987,Gallup Organization,Times Mirror,"People, The Press & Politics Poll--Reinterviews",09/1/1987,09/13/1987,Y,National adult,1903,nan,Telephone Interview,Telephone reinterviews of 1903 out of 4244 adults originally interviewed in person 4/25-5/10/87.,67.0,15.0,18.0
USPENN.85JAN.R11,"(For each of the following people, please tell me if you know the person and if so, whether you are very favorable, somewhat favorable, somewhat unfavorable, or very unfavorable towards the person.)... Robert Dole",nan,nan,01/28/1985,Penn & Schoen Associates,nan,Garth Analysis Survey,12/29/1984,01/3/1985,Y,National registered voters,1000,nan,Telephone Interview,nan,39.0,20.0,41.0
USGALLUP.94DC28.Q03C,"(Next, I will read off the names of some people in the news. As I read each name, tell me if you have a favorable or unfavorable opinion of this person--or if you have never heard of him or her.) ...Incoming Senate Majority Leader, Bob Dole.",nan,nan,01/1/1995,Gallup Organization,Cable News Network (CNN); USA Today,Gallup/CNN/USA Today Poll,12/28/1994,12/30/1994,Y,National adult,1010,nan,Telephone Interview,nan,54.0,30.0,16.0
USYANKP.95JA13.R09B,"(Next I'm going to read you the names of some people in the news today. Please tell me whether you have generally favorable or generally unfavorable impressions of that person, or whether you are not familiar enough with that person to say one way or the other.)...Robert Dole",nan,nan,01/13/1995,"Yankelovich Partners, Inc.",Time Magazine; Cable News Network (CNN),Time/CNN/Yankelovich Partners Poll,01/11/1995,01/12/1995,Y,National adult,1000,nan,Telephone Interview,nan,47.0,24.0,29.0
USCBSNYT.080688.R20,"Is your opinion of Bob Dole favorable, not favorable, undecided, or haven't you heard enough about Bob Dole yet to have an opinion?",nan,Registered voters (70%),08/6/1988,CBS News; New York Times,nan,CBS News/New York Times Poll,07/31/1988,08/3/1988,Y,National Adult,1353,nan,Telephone Interview,nan,30.0,15.0,45.0
USYANKCS.878603.Q07BA,Do you have a generally favorable or unfavorable impression of Robert Dole?,nan,Asked of Republicans & Independents familiar with Robert Dole (46% of total sample),01/1/1987,Yankelovich Clancy Shulman,Time Magazine,Time/Yankelovich Clancy Shulman Poll,01/5/1987,01/7/1987,Y,National adult,1395,nan,Telephone Interview,nan,64.0,21.0,15.0
USCBSNYT.95OCT.R48,"Is your opinion of Bob Dole favorable, not favorable, undecided, or haven't you heard enough about Bob Dole yet to have an opinion?",nan,nan,10/25/1995,CBS News; New York Times,nan,CBS News/New York Times Poll,10/22/1995,11/8/1995,Y,National Adult    (Callback on 11/8/95),1269,nan,Telephone Interview,nan,26.0,28.0,46.0
USCBS.070195.R04,"Is your opinion of Bob Dole favorable, not favorable, undecided, or haven't you heard enough about Bob Dole yet to have an opinion?",nan,nan,07/1/1995,CBS News,nan,CBS News Poll,06/27/1995,06/28/1995,Y,National adult,977,nan,"Telephone Interview, Landline",nan,33.0,22.0,45.0
USCBSNYT.021980.R05B,"(I'm going to name some possible Presidential candidates and ask what you think of them. If you haven't heard much about someone I name, just tell me.) Do you have a favorable or not favorable opinion about...Robert Dole...or don't you know enough about him to have an opinion?",nan,Republicans,02/19/1980,CBS News; New York Times,nan,CBS News/New York Times Poll,02/13/1980,02/17/1980,Y,National Adult,1536,nan,Telephone Interview,nan,11.0,25.0,64.0
USGALLUP.958008.R02B,"(I'd like your overall opinion of some people in the news. As I read each name, tell me if you have a favorable or unfavorable opinion of this person--or if you have never heard of him or her.)... Senate Majority Leader, Bob Dole",nan,nan,08/1/1995,Gallup Organization,Cable News Network (CNN); USA Today,Gallup/CNN/USA Today Poll,08/4/1995,08/7/1995,Y,National adult plus 200 Perot Voters,1210,nan,Telephone Interview,The sample included an oversample of 200 Perot voters. The results were weighted to represent the national population.,47.0,34.0,18.0
USABCWP.198.R16I,"(I'm going to mention the names of a few public figures. For each, I'd like you to tell me if you have a favorable or unfavorable impression of that person, or if perhaps you don't know enough to have an impression one way or the other.)... Robert Dole",nan,nan,07/31/1985,Chilton Research Services,ABC News; Washington Post,ABC News/Washington Post Poll,07/25/1985,07/29/1985,Y,National adult,1506,nan,Telephone Interview,nan,36.0,15.0,49.0
USPSRA.082495.R12D,"(I'd like your views on some people and things in the news. As I read from a list, please tell me which category best describes your overall opinion of who or what I name.) Would you say your overall opinion of...Bob Dole...is very favorable, mostly favorable, mostly unfavorable, or very unfavorable?",nan,nan,08/24/1995,Princeton Survey Research Associates,Times Mirror,News Interest Index Poll,08/17/1995,08/20/1995,Y,National adult,1476,nan,Telephone Interview,nan,49.0,38.0,13.0
USCBS.112994.R08,"Is your opinion of Bob Dole favorable, not favorable, undecided, or haven't you heard enough about Bob Dole yet to have an opinion?",nan,nan,11/29/1994,CBS News,nan,CBS News Poll,11/27/1994,11/28/1994,Y,National adult,1120,nan,Telephone Interview,nan,23.0,20.0,47.0
USGALLUP.TM188.R2D,"Is your opinion of... Robert Dole... very favorable, mostly favorable, most unfavorable, or very unfavorable?",nan,nan,01/28/1988,Gallup Organization,Times Mirror,"People, The Press & Politics Poll--January 1988",01/27/1988,01/27/1988,Y,National adult,642,nan,Telephone Interview,Reinterviews of 642 adults from a sample of 1501 originally interviewed 10/25-11/4/87.,67.0,15.0,18.0
USPSRA.021795.R15B,"(Now I'd like your views on some people, organizations and things in the news. As I read from a list, please tell me which category best describes your overall opinion of who or what I name.) Would you say your overall opinion of...Bob Dole...is very favorable, mostly favorable, mostly unfavorable, or very unfavorable?",nan,nan,02/17/1995,Princeton Survey Research Associates,Times Mirror,News Interest Index Poll,02/9/1995,02/12/1995,Y,National adult,1209,nan,Telephone Interview,nan,58.0,28.0,14.0
USNBCWSJ.128.R12,"In general, do you have a favorable or unfavorable opinion of Robert Dole?",nan,Likely voters (58%),04/24/1987,NBC News; Wall Street Journal,nan,NBC News/Wall Street Journal Poll,04/12/1987,04/14/1987,Y,National Adult,2304,nan,Telephone Interview,nan,52.0,23.0,25.0
USABCWP.5598.Q032F,"(I am going to read you a few names. For each please tell me if you have a favorable or unfavorable impression of that person, or perhaps you don't know enough to say.) Bob Dole",nan,Asked of Form F half sample,03/1/1995,ABC News; Washington Post,nan,ABC News/Washington Post Poll,03/16/1995,03/19/1995,Y,National adult,1524,nan,"Telephone Interview, Landline",nan,58.0,28.0,14.0
USCBSNYT.012588.R29B,"(I'm going to name some (1988) Presidential candidates and ask what you think of them. If you haven't heard much about someone I name, just tell me.)... Is your opinion of Bob Dole favorable, not favorable, undecided, or haven't you heard enough about Bob Dole yet to have an opinion?",nan,Reg. Republican Primary voters (24%),01/25/1988,CBS News; New York Times,nan,CBS News/New York Times Poll,01/17/1988,01/21/1988,Y,National Adult,1663,nan,Telephone Interview,nan,36.0,8.0,54.0
USYANKCS.865770.Q09BA,Do you have a generally favorable or unfavorable impression of: Robert Dole.,nan,Familiar with Dole (68%),05/22/1986,Yankelovich Clancy Shulman,Time Magazine,Time/Yankelovich Clancy Shulman Poll,05/20/1986,05/22/1986,Y,National adult,1013,nan,Telephone Interview,nan,63.0,21.0,16.0
USCBSNYT.040595.R20,"Is your opinion of Bob Dole favorable, not favorable, undecided, or haven't you heard enough about Bob Dole yet to have an opinion?",nan,nan,04/5/1995,CBS News; New York Times,nan,CBS News/New York Times Poll,04/1/1995,04/4/1995,Y,National Adult,1089,nan,Telephone Interview,nan,23.0,19.0,48.0
USYANKCS.011888.R36A,"I'm going to read you the names of some people who are running for the Republican nomination for president in 1988. As I read each name, please tell me whether you have generally favorable or generally unfavorable impressions of that candidate, or whether you are not familiar enough with the candidate to say one way or the other.... Senator Robert Dole",nan,Likely Rep. voters (24%),01/18/1988,Yankelovich Clancy Shulman,Time Magazine,Time/Yankelovich Clancy Shulman Poll,01/3/1988,01/6/1988,Y,National adult,1804,nan,Telephone Interview,nan,65.0,15.0,20.0
USNBCWSJ.051587.R17,"In general, do you have a favorable or unfavorable opinion of Robert Dole?",nan,Likely voters (60%),05/15/1987,NBC News; Wall Street Journal,nan,NBC News/Wall Street Journal Poll,05/6/1987,05/6/1987,Y,National Adult,984,nan,Telephone Interview,nan,52.0,16.0,32.0
USCBSNYT.032488.R10B,"(I'm going to name some Presidential candidates and ask what you think of them. If you haven't heard much about someone I name, just tell me.)... is your opinion of Bob Dole favorable, not favorable, undecided, or haven't you heard enough about Bob Dole yet to have an opinion?",nan,Registered Voters (77%),03/24/1988,CBS News; New York Times,nan,CBS News/New York Times Poll,03/19/1988,03/22/1988,Y,National Adult,1654,nan,Telephone Interview,nan,25.0,25.0,50.0
USYANKP.011095.R08B,"(Next I'm going to read you the names of some people in the news today. Please tell me whether you have generally favorable or generally unfavorable impressions of that person, or whether you are not familiar enough with that person to say one way or the other.)...Robert Dole.",nan,nan,01/10/1995,"Yankelovich Partners, Inc.",Time Magazine; Cable News Network (CNN),Time/CNN/Yankelovich Partners Poll,01/5/1995,01/5/1995,Y,National adult,600,nan,Telephone Interview,nan,49.0,29.0,22.0
USCBS.080493.R25,"Is your opinion of Bob Dole favorable, not favorable, undecided, or haven't you heard enough about Bob Dole yet to have an opinion?",nan,nan,08/4/1993,CBS News,nan,CBS News Poll,08/2/1993,08/3/1993,Y,National adult,870,nan,"Telephone Interview, Landline",All respondents interviewed on 8/3/93 presented here were interviewed before President Clinton's speech 8/3/93. Reported separately is a reinterview of 621 after Clinton's speech on 8/3/93 and asked questions 8 & 10.,28.0,17.0,55.0
USABCWP.280.R18,"(I'm going to mention the names of a few public figures. For each, please tell me if you have a favorable or unfavorable impression of that person, or if, perhaps, you don't know enough to say.)... How about Robert Dole?",nan,nan,01/1/1988,Chilton Research Services,ABC News; Washington Post,ABC News/Washington Post Poll,01/17/1988,01/23/1988,Y,National Adult,1505,nan,Telephone Interview,nan,45.0,21.0,34.0
USYANKP.95JU23.R10B,"(I'm going to read you the names of some people in the news today. Please tell me whether you have generally favorable or generally unfavorable impressions of that person, or whether you are not familiar enough with that person to say one way or the other.)... Robert Dole",nan,nan,06/23/1995,"Yankelovich Partners, Inc.",Time Magazine; Cable News Network (CNN),Time/CNN/Yankelovich Partners Poll,06/21/1995,06/22/1995,Y,National adult,1000,nan,Telephone Interview,nan,43.0,33.0,24.0
USABCWP.934930.Q040C,"(I am going to read you a few names. For each please tell me if you have a favorable or unfavorable impression of that person, or perhaps you don't know enough to say.) How about... Bob Dole?",nan,nan,08/1/1993,Chilton Research Services,ABC News; Washington Post,ABC News/Washington Post Poll,08/6/1993,08/8/1993,Y,National adult,1216,nan,Telephone Interview,nan,46.0,27.0,27.0
USCBSNYT.95OCT.R48A,"(Is your opinion of Bob Dole favorable, not favorable, undecided, or haven't you heard enough about Bob Dole yet to have an opinion?) (If undecided or haven't heard enough, ask:) If you had to choose, would you say your opinion of Bob Dole is favorable or not favorable?",nan,nan,10/25/1995,CBS News; New York Times,nan,CBS News/New York Times Poll,10/22/1995,11/8/1995,Y,National Adult    (Callback on 11/8/95),1269,nan,Telephone Interview,nan,46.0,43.0,11.0
USMELL.042993.R05,"(Now, I would like to read you some names of people active in politics and have you tell me first, for each one, whether you've heard of the person--then if so, please tell me whether you have a favorable or an unfavorable impression of that person. If you do not recognize the name, just say so.)... Bob Dole... Would that be a strongly (favorable/unfavorable) impression or just a somewhat (favorable/unfavorable) impression?",nan,nan,04/29/1993,The Tarrance Group; Mellman-Lazarus-Lake,nan,One Hundred Day Battleground Poll,04/21/1993,04/22/1993,Y,National registered voters,1000,nan,Telephone Interview,nan,53.0,25.0,23.0
USGALLUP.96JA12.R03C,"(I will read off the names of some people in the news. As I read each name, tell me if you have a favorable or unfavorable opinion of this person--or if you have never heard of him or her.)... Bob Dole",* = less than .5 percent,nan,01/1/1996,Gallup Organization,Cable News Network (CNN); USA Today,Gallup/CNN/USA Today Poll,01/12/1996,01/15/1996,Y,National adult,1039,nan,Telephone Interview,nan,44.0,40.0,16.0
USNBCWSJ.421986.R22A,"In general, is your opinion of...Robert Dole... favorable or unfavorable?",nan,Likely Presidential voters (61%),12/19/1986,NBC News; Wall Street Journal,nan,NBC News/Wall Street Journal Poll,10/19/1986,10/21/1986,Y,National Adult,2392,nan,Telephone Interview,nan,39.0,32.0,29.0
